value.name,coeff,Model,Value
sigma,model.summary,model_1,0.1763339545999735
resid.sum.sqrs,model.summary,model_1,0.7151542615319069
total.cor,model.summary,model_1,0.777674428417766
Iterations,model.summary,model_1,9
Estimate,a,model_1,18.03823698138448
Estimate,b,model_1,0.5709922049971424
Std. Error,a,model_1,10.184571287348453
Std. Error,b,model_1,0.05997382829232739
t value,a,model_1,1.7711336562386342
t value,b,model_1,9.520689628382302
Pr(>|t|),a,model_1,0.08979109115000444
Pr(>|t|),b,model_1,1.915387757654113e-9
sigma,model.summary,model_2,0.14886043048297645
resid.sum.sqrs,model.summary,model_2,0.5096668385622725
total.cor,model.summary,model_2,0.7757299730176824
Iterations,model.summary,model_2,4
Estimate,a,model_2,7.6443920273057095
Estimate,b,model_2,0.47737741223878843
Std. Error,a,model_2,3.945599460874683
Std. Error,b,model_2,0.046229471520120906
t value,a,model_2,1.9374475547021333
t value,b,model_2,10.326257180573972
Pr(>|t|),a,model_2,0.0650657261647408
Pr(>|t|),b,model_2,4.157086519655308e-10
sigma,model.summary,model_3,0.19622591388821253
resid.sum.sqrs,model.summary,model_3,0.8856060134690766
total.cor,model.summary,model_3,0.7038483343879637
Iterations,model.summary,model_3,5
Estimate,a,model_3,3.849208490129849
Estimate,b,model_3,0.5541593340293011
Std. Error,a,model_3,2.2977206241493047
Std. Error,b,model_3,0.05782934047825809
t value,a,model_3,1.675229116052766
t value,b,model_3,9.582667369994416
Pr(>|t|),a,model_3,0.1074337337258532
Pr(>|t|),b,model_3,1.6981631180650956e-9
sigma,model.summary,model_4,0.1806097683879862
resid.sum.sqrs,model.summary,model_4,0.7502574340547264
total.cor,model.summary,model_4,0.7847649973847545
Iterations,model.summary,model_4,4
Estimate,a,model_4,17.31115641525699
Estimate,b,model_4,0.5910157518851317
Std. Error,a,model_4,9.613860096656717
Std. Error,b,model_4,0.06111160064447848
t value,a,model_4,1.8006457594777208
t value,b,model_4,9.67108937832298
Pr(>|t|),a,model_4,0.08488789305332302
Pr(>|t|),b,model_4,1.4313896062210178e-9
sigma,model.summary,model_5,0.1189651940822147
resid.sum.sqrs,model.summary,model_5,0.32551250026943723
total.cor,model.summary,model_5,0.8972021615334422
Iterations,model.summary,model_5,4
Estimate,a,model_5,12.949780189929688
Estimate,b,model_5,0.6177378423659564
Std. Error,a,model_5,4.347291274061537
Std. Error,b,model_5,0.03889954664396374
t value,a,model_5,2.9788158587844324
t value,b,model_5,15.880335265085005
Pr(>|t|),a,model_5,0.006715828005198879
Pr(>|t|),b,model_5,6.885300963191054e-14
sigma,model.summary,model_6,0.17115304294633296
resid.sum.sqrs,model.summary,model_6,0.6737473745251538
total.cor,model.summary,model_6,0.7688534477936081
Iterations,model.summary,model_6,5
Estimate,a,model_6,6.645621667518001
Estimate,b,model_6,0.5490733767597685
Std. Error,a,model_6,3.4118146879255202
Std. Error,b,model_6,0.052533974187696494
t value,a,model_6,1.9478260912109289
t value,b,model_6,10.451776878672964
Pr(>|t|),a,model_6,0.06374270065767072
Pr(>|t|),b,model_6,3.299658702497151e-10
sigma,model.summary,model_7,0.21425556172272583
resid.sum.sqrs,model.summary,model_7,1.055825251769778
total.cor,model.summary,model_7,0.6867991234073428
Iterations,model.summary,model_7,7
Estimate,a,model_7,4.776188362207117
Estimate,b,model_7,0.5691532015877324
Std. Error,a,model_7,2.978466248661487
Std. Error,b,model_7,0.06411818968290495
t value,a,model_7,1.6035731022144435
t value,b,model_7,8.876626186772688
Pr(>|t|),a,model_7,0.12245364101412781
Pr(>|t|),b,model_7,6.887633079285996e-9
sigma,model.summary,model_8,0.1548489410911762
resid.sum.sqrs,model.summary,model_8,0.5514984748123468
total.cor,model.summary,model_8,0.824952459258104
Iterations,model.summary,model_8,10
Estimate,a,model_8,14.311640559597853
Estimate,b,model_8,0.6149992321934696
Std. Error,a,model_8,6.369594259751702
Std. Error,b,model_8,0.051209331912982284
t value,a,model_8,2.2468684779547865
t value,b,model_8,12.009514852459121
Pr(>|t|),a,model_8,0.03454359190116724
Pr(>|t|),b,model_8,2.1754991228821985e-11
sigma,model.summary,model_9,0.17110173793725658
resid.sum.sqrs,model.summary,model_9,0.6733435086784415
total.cor,model.summary,model_9,0.8092220341328473
Iterations,model.summary,model_9,5
Estimate,a,model_9,16.61913028662896
Estimate,b,model_9,0.5956828633357986
Std. Error,a,model_9,8.623358044196385
Std. Error,b,model_9,0.05760282097608946
t value,a,model_9,1.9272225740196207
t value,b,model_9,10.34120991371347
Pr(>|t|),a,model_9,0.06639272473588649
Pr(>|t|),b,model_9,4.0438582986592237e-10
sigma,model.summary,model_10,0.15591704367681325
resid.sum.sqrs,model.summary,model_10,0.5591328637050976
total.cor,model.summary,model_10,0.7491254740713373
Iterations,model.summary,model_10,6
Estimate,a,model_10,3.6239712171288154
Estimate,b,model_10,0.49393238969198416
Std. Error,a,model_10,1.9417459653236415
Std. Error,b,model_10,0.04575938692636536
t value,a,model_10,1.8663467218920102
t value,b,model_10,10.794121662661379
Pr(>|t|),a,model_10,0.07479516193176708
Pr(>|t|),b,model_10,1.7738085222094288e-10
sigma,model.summary,model_11,0.19231202734430045
resid.sum.sqrs,model.summary,model_11,0.850630064809324
total.cor,model.summary,model_11,0.7002478417021345
Iterations,model.summary,model_11,7
Estimate,a,model_11,5.597209093321173
Estimate,b,model_11,0.5335392028838379
Std. Error,a,model_11,3.3224087282389587
Std. Error,b,model_11,0.05823620666941552
t value,a,model_11,1.684684080482768
t value,b,model_11,9.161640728293554
Pr(>|t|),a,model_11,0.10557298455483963
Pr(>|t|),b,model_11,3.8838215351364755e-9
sigma,model.summary,model_12,0.16350936733988683
resid.sum.sqrs,model.summary,model_12,0.614912203781471
total.cor,model.summary,model_12,0.7687830525790179
Iterations,model.summary,model_12,6
Estimate,a,model_12,13.051248200056962
Estimate,b,model_12,0.4987580500866078
Std. Error,a,model_12,7.466297493676468
Std. Error,b,model_12,0.0535109990307341
t value,a,model_12,1.7480214538880392
t value,b,model_12,9.320664146078558
Pr(>|t|),a,model_12,0.09379888083321744
Pr(>|t|),b,model_12,2.8340611900999856e-9
sigma,model.summary,model_13,0.2165373556553398
resid.sum.sqrs,model.summary,model_13,1.0784338070667638
total.cor,model.summary,model_13,0.7386172432324943
Iterations,model.summary,model_13,3
Estimate,a,model_13,9.46559226236874
Estimate,b,model_13,0.6093901968907592
Std. Error,a,model_13,5.65356950599179
Std. Error,b,model_13,0.06855977946346467
t value,a,model_13,1.6742683100184539
t value,b,model_13,8.888450366377006
Pr(>|t|),a,model_13,0.10762436236570731
Pr(>|t|),b,model_13,6.72445062114209e-9
sigma,model.summary,model_14,0.10278932553841508
resid.sum.sqrs,model.summary,model_14,0.24300984522677221
total.cor,model.summary,model_14,0.8986376939612403
Iterations,model.summary,model_14,4
Estimate,a,model_14,11.681716147072793
Estimate,b,model_14,0.5533960568790405
Std. Error,a,model_14,3.731959406684164
Std. Error,b,model_14,0.03323819995073177
t value,a,model_14,3.130183068484115
t value,b,model_14,16.649399116057037
Pr(>|t|),a,model_14,0.00469875154197002
Pr(>|t|),b,model_14,2.5225556632398497e-14
sigma,model.summary,model_15,0.13335470389517134
resid.sum.sqrs,model.summary,model_15,0.4090199721722831
total.cor,model.summary,model_15,0.8692841826783971
Iterations,model.summary,model_15,7
Estimate,a,model_15,11.968344501062033
Estimate,b,model_15,0.6173224208723352
Std. Error,a,model_15,4.460386854824242
Std. Error,b,model_15,0.04323285964211742
t value,a,model_15,2.6832525721658813
t value,b,model_15,14.279009669555613
Pr(>|t|),a,model_15,0.013273389598942979
Pr(>|t|),b,model_15,6.391721161426008e-13
sigma,model.summary,model_16,0.177818518485756
resid.sum.sqrs,model.summary,model_16,0.7272467868787903
total.cor,model.summary,model_16,0.8108841175582632
Iterations,model.summary,model_16,3
Estimate,a,model_16,13.598315459665821
Estimate,b,model_16,0.6150817104956635
Std. Error,a,model_16,6.898995853146323
Std. Error,b,model_16,0.05846240902471522
t value,a,model_16,1.9710572015294427
t value,b,model_16,10.520977851522252
Pr(>|t|),a,model_16,0.06086680702785483
Pr(>|t|),b,model_16,2.9073981335808027e-10
sigma,model.summary,model_17,0.1563732991345381
resid.sum.sqrs,model.summary,model_17,0.5624099996910538
total.cor,model.summary,model_17,0.7965035871546696
Iterations,model.summary,model_17,5
Estimate,a,model_17,8.227949611396744
Estimate,b,model_17,0.5515953559938955
Std. Error,a,model_17,3.8774406507218506
Std. Error,b,model_17,0.048876424434274764
t value,a,model_17,2.1220053000334054
t value,b,model_17,11.28550957600506
Pr(>|t|),a,model_17,0.04482356972923531
Pr(>|t|),b,model_17,7.448638090339447e-11
sigma,model.summary,model_18,0.15064737144547485
resid.sum.sqrs,model.summary,model_18,0.5219765020389101
total.cor,model.summary,model_18,0.8548295489648519
Iterations,model.summary,model_18,6
Estimate,a,model_18,18.317794541623286
Estimate,b,model_18,0.6473267678040323
Std. Error,a,model_18,7.81135662427136
Std. Error,b,model_18,0.05133740043558394
t value,a,model_18,2.3450209000452547
t value,b,model_18,12.609262687857974
Pr(>|t|),a,model_18,0.028023340820354403
Pr(>|t|),b,model_18,8.174138772658785e-12
sigma,model.summary,model_19,0.19018191403779522
resid.sum.sqrs,model.summary,model_19,0.8318906898228245
total.cor,model.summary,model_19,0.7286285226809808
Iterations,model.summary,model_19,3
Estimate,a,model_19,12.093724118295468
Estimate,b,model_19,0.5210194546124495
Std. Error,a,model_19,7.625983098975358
Std. Error,b,model_19,0.06172465940005462
t value,a,model_19,1.5858577132068918
t value,b,model_19,8.441025996361972
Pr(>|t|),a,model_19,0.12642580707192974
Pr(>|t|),b,model_19,1.687482581844322e-8
sigma,model.summary,model_20,0.16274574294026323
resid.sum.sqrs,model.summary,model_20,0.6091820674390995
total.cor,model.summary,model_20,0.7203124727556128
Iterations,model.summary,model_20,8
Estimate,a,model_20,4.446032421507306
Estimate,b,model_20,0.487826344039239
Std. Error,a,model_20,2.468422733231484
Std. Error,b,model_20,0.04845196039005516
t value,a,model_20,1.8011632941359585
t value,b,model_20,10.068247809006428
Pr(>|t|),a,model_20,0.08480400857473307
Pr(>|t|),b,model_20,6.722845285960498e-10
sigma,model.summary,model_21,0.13160113040718133
resid.sum.sqrs,model.summary,model_21,0.3983337230623027
total.cor,model.summary,model_21,0.8486531788458208
Iterations,model.summary,model_21,6
Estimate,a,model_21,34.69179731761775
Estimate,b,model_21,0.52360557888683
Std. Error,a,model_21,17.2558582293892
Std. Error,b,model_21,0.04893278878525032
t value,a,model_21,2.0104359259589097
t value,b,model_21,10.700505568663992
Pr(>|t|),a,model_21,0.0562530506246528
Pr(>|t|),b,model_21,2.099118760122424e-10
sigma,model.summary,model_22,0.15014118486393752
resid.sum.sqrs,model.summary,model_22,0.5184746340239823
total.cor,model.summary,model_22,0.7895506931973723
Iterations,model.summary,model_22,5
Estimate,a,model_22,9.778591230098497
Estimate,b,model_22,0.5219248506316984
Std. Error,a,model_22,4.742969676309084
Std. Error,b,model_22,0.04768603064131283
t value,a,model_22,2.061702245102285
t value,b,model_22,10.94502611378034
Pr(>|t|),a,model_22,0.05071288152704366
Pr(>|t|),b,model_22,1.3549881886600263e-10
sigma,model.summary,model_23,0.11680038774887283
resid.sum.sqrs,model.summary,model_23,0.31377360330060194
total.cor,model.summary,model_23,0.8262954105785274
Iterations,model.summary,model_23,5
Estimate,a,model_23,3.2068624017981726
Estimate,b,model_23,0.49481894656527103
Std. Error,a,model_23,1.3063548715504176
Std. Error,b,model_23,0.033996455107323284
t value,a,model_23,2.4548171952634745
t value,b,model_23,14.555015956904299
Pr(>|t|),a,model_23,0.02208162667535033
Pr(>|t|),b,model_23,4.2922131730779896e-13
sigma,model.summary,model_24,0.16905372066388516
resid.sum.sqrs,model.summary,model_24,0.657320690816967
total.cor,model.summary,model_24,0.7569933124261373
Iterations,model.summary,model_24,8
Estimate,a,model_24,7.668449071250147
Estimate,b,model_24,0.5267079005190607
Std. Error,a,model_24,4.074595514243223
Std. Error,b,model_24,0.052514833317528604
t value,a,model_24,1.8820148023145342
t value,b,model_24,10.029697653886565
Pr(>|t|),a,model_24,0.0725483749052184
Pr(>|t|),b,model_24,7.228423872963582e-10
sigma,model.summary,model_25,0.1588521232475001
resid.sum.sqrs,model.summary,model_25,0.580381932385496
total.cor,model.summary,model_25,0.7974168526549266
Iterations,model.summary,model_25,6
Estimate,a,model_25,8.450103188254998
Estimate,b,model_25,0.5778933835182226
Std. Error,a,model_25,3.8682095692400744
Std. Error,b,model_25,0.04976983805626217
t value,a,model_25,2.1844998408178427
t value,b,model_25,11.611317337720582
Pr(>|t|),a,model_25,0.039375941160153416
Pr(>|t|),b,model_25,4.2517043466786916e-11
sigma,model.summary,model_26,0.14945095274945874
resid.sum.sqrs,model.summary,model_26,0.5137185073875818
total.cor,model.summary,model_26,0.8525385218301407
Iterations,model.summary,model_26,7
Estimate,a,model_26,25.26373068336563
Estimate,b,model_26,0.6166560121470186
Std. Error,a,model_26,11.718860719240658
Std. Error,b,model_26,0.0531482385904053
t value,a,model_26,2.1558179833886304
t value,b,model_26,11.60256724403171
Pr(>|t|),a,model_26,0.0417972221706133
Pr(>|t|),b,model_26,4.31557395944821e-11
sigma,model.summary,model_27,0.1598448194733906
resid.sum.sqrs,model.summary,model_27,0.5876584251870591
total.cor,model.summary,model_27,0.7706899017688149
Iterations,model.summary,model_27,8
Estimate,a,model_27,5.085990215278265
Estimate,b,model_27,0.5034829228521077
Std. Error,a,model_27,2.666716834613179
Std. Error,b,model_27,0.04805679386322685
t value,a,model_27,1.9072104504174003
t value,b,model_27,10.476831315153003
Pr(>|t|),a,model_27,0.06905879359921538
Pr(>|t|),b,model_27,3.1516708952819657e-10
sigma,model.summary,model_28,0.15687909652379098
resid.sum.sqrs,model.summary,model_28,0.5660541713007814
total.cor,model.summary,model_28,0.8027307679238398
Iterations,model.summary,model_28,4
Estimate,a,model_28,9.815251822459329
Estimate,b,model_28,0.5620929897770579
Std. Error,a,model_28,4.620620465900459
Std. Error,b,model_28,0.049844085621062004
t value,a,model_28,2.1242280976969505
t value,b,model_28,11.27702480190631
Pr(>|t|),a,model_28,0.04461872814733938
Pr(>|t|),b,model_28,7.559360777844868e-11
sigma,model.summary,model_29,0.15240025976835525
resid.sum.sqrs,model.summary,model_29,0.5341943010816297
total.cor,model.summary,model_29,0.8059319432698764
Iterations,model.summary,model_29,3
Estimate,a,model_29,10.132324854774192
Estimate,b,model_29,0.5373639852906503
Std. Error,a,model_29,4.862575860961983
Std. Error,b,model_29,0.04857151141923111
t value,a,model_29,2.083736098827602
t value,b,model_29,11.063357297090196
Pr(>|t|),a,model_29,0.048485217151677265
Pr(>|t|),b,model_29,1.0989841023243863e-10
sigma,model.summary,model_30,0.1516455285450146
resid.sum.sqrs,model.summary,model_30,0.5289164255370272
total.cor,model.summary,model_30,0.7892422039229454
Iterations,model.summary,model_30,5
Estimate,a,model_30,9.652070041958577
Estimate,b,model_30,0.5216059209215247
Std. Error,a,model_30,4.725436369364139
Std. Error,b,model_30,0.04810342923804236
t value,a,model_30,2.042577507663567
t value,b,model_30,10.843424869780701
Pr(>|t|),a,model_30,0.0527200361640711
Pr(>|t|),b,model_30,1.6239286545665968e-10
sigma,model.summary,model_31,0.1514842312385015
resid.sum.sqrs,model.summary,model_31,0.5277918632201551
total.cor,model.summary,model_31,0.8331889799316662
Iterations,model.summary,model_31,5
Estimate,a,model_31,14.081483152772904
Estimate,b,model_31,0.5852129153728269
Std. Error,a,model_31,6.428203585257311
Std. Error,b,model_31,0.05000302896263479
t value,a,model_31,2.1905782799206794
t value,b,model_31,11.703549315185137
Pr(>|t|),a,model_31,0.0388793912699197
Pr(>|t|),b,model_31,3.635133839813746e-11
sigma,model.summary,model_32,0.1652698902516865
resid.sum.sqrs,model.summary,model_32,0.6282251423475035
total.cor,model.summary,model_32,0.8246613997048976
Iterations,model.summary,model_32,3
Estimate,a,model_32,9.972052701822525
Estimate,b,model_32,0.6278637614301333
Std. Error,a,model_32,4.434480273727829
Std. Error,b,model_32,0.05259098667403391
t value,a,model_32,2.2487534245900607
t value,b,model_32,11.938619165328051
Pr(>|t|),a,model_32,0.03440632470219539
Pr(>|t|),b,model_32,2.4482059596853436e-11
sigma,model.summary,model_33,0.14831925624403333
resid.sum.sqrs,model.summary,model_33,0.505967840774014
total.cor,model.summary,model_33,0.8208973952133305
Iterations,model.summary,model_33,3
Estimate,a,model_33,9.285372534319368
Estimate,b,model_33,0.5567409271288037
Std. Error,a,model_33,4.150733221738817
Std. Error,b,model_33,0.04687524827362677
t value,a,model_33,2.23704392411651
t value,b,model_33,11.877076871762206
Pr(>|t|),a,model_33,0.03526714687196113
Pr(>|t|),b,model_33,2.7136391700822024e-11
sigma,model.summary,model_34,0.18013419711128514
resid.sum.sqrs,model.summary,model_34,0.7463115662853285
total.cor,model.summary,model_34,0.7190644376269367
Iterations,model.summary,model_34,12
Estimate,a,model_34,6.675931590309978
Estimate,b,model_34,0.554122885273735
Std. Error,a,model_34,3.574689591523036
Std. Error,b,model_34,0.05531112658310185
t value,a,model_34,1.8675556071053496
t value,b,model_34,10.018289619199793
Pr(>|t|),a,model_34,0.07461967665400682
Pr(>|t|),b,model_34,7.38545894901127e-10
sigma,model.summary,model_35,0.143677889633379
resid.sum.sqrs,model.summary,model_35,0.47479672729853295
total.cor,model.summary,model_35,0.7857048257654103
Iterations,model.summary,model_35,7
Estimate,a,model_35,9.75108193779376
Estimate,b,model_35,0.4917966308887401
Std. Error,a,model_35,4.801973980414596
Std. Error,b,model_35,0.045620822053243595
t value,a,model_35,2.030640311164673
t value,b,model_35,10.780091387103225
Pr(>|t|),a,model_35,0.05400844308055476
Pr(>|t|),b,model_35,1.8190267869446144e-10
sigma,model.summary,model_36,0.17783225347770762
resid.sum.sqrs,model.summary,model_36,0.727359138670072
total.cor,model.summary,model_36,0.8236116146304341
Iterations,model.summary,model_36,11
Estimate,a,model_36,33.84799073539195
Estimate,b,model_36,0.6563187022908221
Std. Error,a,model_36,18.109638903619622
Std. Error,b,model_36,0.06588989165848076
t value,a,model_36,1.8690593951393843
t value,b,model_36,9.96084051393863
Pr(>|t|),a,model_36,0.07440188286621993
Pr(>|t|),b,model_36,8.231628445915149e-10
sigma,model.summary,model_37,0.1377197356494363
resid.sum.sqrs,model.summary,model_37,0.4362346885090641
total.cor,model.summary,model_37,0.8878747360693056
Iterations,model.summary,model_37,5
Estimate,a,model_37,12.645435051440709
Estimate,b,model_37,0.6661655090785146
Std. Error,a,model_37,4.542574995514181
Std. Error,b,model_37,0.04491423872329233
t value,a,model_37,2.783759225533568
t value,b,model_37,14.831944791107947
Pr(>|t|),a,model_37,0.010556309957041418
Pr(>|t|),b,model_37,2.8961730439327593e-13
sigma,model.summary,model_38,0.18739893793233262
resid.sum.sqrs,model.summary,model_38,0.8077223245778239
total.cor,model.summary,model_38,0.7111699707593857
Iterations,model.summary,model_38,6
Estimate,a,model_38,4.690267467568291
Estimate,b,model_38,0.5248840187822673
Std. Error,a,model_38,2.776935091823967
Std. Error,b,model_38,0.05600706802314493
t value,a,model_38,1.6890086777244746
t value,b,model_38,9.371746054718646
Pr(>|t|),a,model_38,0.10473102366706963
Pr(>|t|),b,model_38,2.5629908958697506e-9
sigma,model.summary,model_39,0.1501243183980202
resid.sum.sqrs,model.summary,model_39,0.5183581524128135
total.cor,model.summary,model_39,0.8590290378804328
Iterations,model.summary,model_39,5
Estimate,a,model_39,15.69885132799029
Estimate,b,model_39,0.6200340920182117
Std. Error,a,model_39,6.809334288283723
Std. Error,b,model_39,0.05019181870708054
t value,a,model_39,2.305489885406573
t value,b,model_39,12.353289998051888
Pr(>|t|),a,model_39,0.03050029055968102
Pr(>|t|),b,model_39,1.2359163347658723e-11
sigma,model.summary,model_40,0.0932966227918854
resid.sum.sqrs,model.summary,model_40,0.20019797596054106
total.cor,model.summary,model_40,0.9466137127486018
Iterations,model.summary,model_40,9
Estimate,a,model_40,44.279287599105636
Estimate,b,model_40,0.6749294645672427
Std. Error,a,model_40,12.356121340503483
Std. Error,b,model_40,0.03594989114367216
t value,a,model_40,3.583591191675798
t value,b,model_40,18.77417269136968
Pr(>|t|),a,model_40,0.0015719611123414373
Pr(>|t|),b,model_40,1.9108093524917636e-15
sigma,model.summary,model_41,0.1751726328832279
resid.sum.sqrs,model.summary,model_41,0.7057653801585693
total.cor,model.summary,model_41,0.782552208520557
Iterations,model.summary,model_41,5
Estimate,a,model_41,12.095300785203932
Estimate,b,model_41,0.5846214467670148
Std. Error,a,model_41,6.260888304913292
Std. Error,b,model_41,0.0568541010091198
t value,a,model_41,1.931882537452717
t value,b,model_41,10.28283688230753
Pr(>|t|),a,model_41,0.065785034681842
Pr(>|t|),b,model_41,4.50485057217721e-10
sigma,model.summary,model_42,0.1484897019259411
resid.sum.sqrs,model.summary,model_42,0.5071314062952613
total.cor,model.summary,model_42,0.8748583384874254
Iterations,model.summary,model_42,6
Estimate,a,model_42,24.45642269181349
Estimate,b,model_42,0.6780976344008647
Std. Error,a,model_42,10.209112285720217
Std. Error,b,model_42,0.0525721789198962
t value,a,model_42,2.395548408848574
t value,b,model_42,12.898412208367406
Pr(>|t|),a,model_42,0.02512649688626633
Pr(>|t|),b,model_42,5.163214703875597e-12
sigma,model.summary,model_43,0.13634774233404093
resid.sum.sqrs,model.summary,model_43,0.4275862573105704
total.cor,model.summary,model_43,0.8491639688638707
Iterations,model.summary,model_43,4
Estimate,a,model_43,13.869848837702241
Estimate,b,model_43,0.5474059658469631
Std. Error,a,model_43,6.079518690180645
Std. Error,b,model_43,0.04492867267324748
t value,a,model_43,2.2814057402445647
t value,b,model_43,12.18388911304101
Pr(>|t|),a,model_43,0.03210602035415382
Pr(>|t|),b,model_43,1.6306232777353478e-11
sigma,model.summary,model_44,0.15198132680493295
resid.sum.sqrs,model.summary,model_44,0.5312614450399201
total.cor,model.summary,model_44,0.8274855850896952
Iterations,model.summary,model_44,4
Estimate,a,model_44,11.297667924519686
Estimate,b,model_44,0.5487144008137801
Std. Error,a,model_44,5.360155598440623
Std. Error,b,model_44,0.04897356753921244
t value,a,model_44,2.1077126805435284
t value,b,model_44,11.204297101174674
Pr(>|t|),a,model_44,0.04616101089545413
Pr(>|t|),b,model_44,8.581309769869161e-11
sigma,model.summary,model_45,0.15852542445316947
resid.sum.sqrs,model.summary,model_45,0.5779971345553235
total.cor,model.summary,model_45,0.8302269375391408
Iterations,model.summary,model_45,4
Estimate,a,model_45,8.692121560913925
Estimate,b,model_45,0.6338898103004086
Std. Error,a,model_45,3.627593047444317
Std. Error,b,model_45,0.04979488596214889
t value,a,model_45,2.3961126419727896
t value,b,model_45,12.73001831517907
Pr(>|t|),a,model_45,0.025095766238826932
Pr(>|t|),b,model_45,6.7405732290733375e-12
sigma,model.summary,model_46,0.15530227124060217
resid.sum.sqrs,model.summary,model_46,0.5547322954072601
total.cor,model.summary,model_46,0.8300749214191513
Iterations,model.summary,model_46,4
Estimate,a,model_46,9.281251121292907
Estimate,b,model_46,0.5994863911288428
Std. Error,a,model_46,4.034307199733248
Std. Error,b,model_46,0.04908012795826941
t value,a,model_46,2.3005811560177154
t value,b,model_46,12.214442302158599
Pr(>|t|),a,model_46,0.030821476676173347
Pr(>|t|),b,model_46,1.5507891597486254e-11
sigma,model.summary,model_47,0.12935156656511188
resid.sum.sqrs,model.summary,model_47,0.38483203877551714
total.cor,model.summary,model_47,0.9003623280809162
Iterations,model.summary,model_47,5
Estimate,a,model_47,27.91619872505845
Estimate,b,model_47,0.648012739506114
Std. Error,a,model_47,10.790305874979595
Std. Error,b,model_47,0.04664030083094239
t value,a,model_47,2.587155456805921
t value,b,model_47,13.89383704566943
Pr(>|t|),a,model_47,0.016476475271555713
Pr(>|t|),b,model_47,1.1259261415736695e-12
sigma,model.summary,model_48,0.13129316412039366
resid.sum.sqrs,model.summary,model_48,0.39647158372912644
total.cor,model.summary,model_48,0.8831482353737649
Iterations,model.summary,model_48,6
Estimate,a,model_48,12.565533867687783
Estimate,b,model_48,0.6530403593469039
Std. Error,a,model_48,4.386032323088528
Std. Error,b,model_48,0.04278870292625359
t value,a,model_48,2.864897689317407
t value,b,model_48,15.261980725903753
Pr(>|t|),a,model_48,0.008756347938827425
Pr(>|t|),b,model_48,1.5908133274905433e-13
sigma,model.summary,model_49,0.14996768566268287
resid.sum.sqrs,model.summary,model_49,0.5172770550894888
total.cor,model.summary,model_49,0.8137427153991272
Iterations,model.summary,model_49,4
Estimate,a,model_49,8.5022756951052
Estimate,b,model_49,0.5732446726377252
Std. Error,a,model_49,3.7058428164340715
Std. Error,b,model_49,0.04701237092122019
t value,a,model_49,2.294289346920135
t value,b,model_49,12.193485701844855
Pr(>|t|),a,model_49,0.03123768437977374
Pr(>|t|),b,model_49,1.6050986234029686e-11
sigma,model.summary,model_50,0.17978609259316788
resid.sum.sqrs,model.summary,model_50,0.74342989906814
total.cor,model.summary,model_50,0.8008489321118828
Iterations,model.summary,model_50,14
Estimate,a,model_50,12.340441114089655
Estimate,b,model_50,0.6383401216497105
Std. Error,a,model_50,6.019922280627977
Std. Error,b,model_50,0.05847766937291924
t value,a,model_50,2.0499336268511335
t value,b,model_50,10.915963794297916
Pr(>|t|),a,model_50,0.05193977522042913
Pr(>|t|),b,model_50,1.4268417822282825e-10
sigma,model.summary,model_51,0.19327564128927582
resid.sum.sqrs,model.summary,model_51,0.8591758908629589
total.cor,model.summary,model_51,0.7702783709988769
Iterations,model.summary,model_51,6
Estimate,a,model_51,6.114927540574064
Estimate,b,model_51,0.6404753618594099
Std. Error,a,model_51,3.036491060136599
Std. Error,b,model_51,0.058930835490580404
t value,a,model_51,2.013813780271423
t value,b,model_51,10.868255244095165
Pr(>|t|),a,model_51,0.05587211640566163
Pr(>|t|),b,model_51,1.5534718816454074e-10
sigma,model.summary,model_52,0.16283977452194862
resid.sum.sqrs,model.summary,model_52,0.6098862198262586
total.cor,model.summary,model_52,0.7733994774966422
Iterations,model.summary,model_52,3
Estimate,a,model_52,9.684072534767505
Estimate,b,model_52,0.5091551945433822
Std. Error,a,model_52,5.21723917435578
Std. Error,b,model_52,0.05167078977319571
t value,a,model_52,1.8561680251055936
t value,b,model_52,9.853830312605501
Pr(>|t|),a,model_52,0.07628703010756485
Pr(>|t|),b,model_52,1.0085564353154176e-9
sigma,model.summary,model_53,0.1375781504157891
resid.sum.sqrs,model.summary,model_53,0.43533819185207834
total.cor,model.summary,model_53,0.8461685274325297
Iterations,model.summary,model_53,5
Estimate,a,model_53,6.425364400814137
Estimate,b,model_53,0.5818298719280143
Std. Error,a,model_53,2.5009640490909524
Std. Error,b,model_53,0.04211373091176568
t value,a,model_53,2.5691550436918997
t value,b,model_53,13.815680998366815
Pr(>|t|),a,model_53,0.017151798430124092
Pr(>|t|),b,model_53,1.2649332296502551e-12
sigma,model.summary,model_54,0.14838405066711796
resid.sum.sqrs,model.summary,model_54,0.5064100093247821
total.cor,model.summary,model_54,0.8149266705591802
Iterations,model.summary,model_54,3
Estimate,a,model_54,10.166505609290677
Estimate,b,model_54,0.5561141296788734
Std. Error,a,model_54,4.591847628889789
Std. Error,b,model_54,0.04730718332128931
t value,a,model_54,2.2140337465310718
t value,b,model_54,11.755384502645065
Pr(>|t|),a,model_54,0.03701602370126091
Pr(>|t|),b,model_54,3.3300466103735514e-11
sigma,model.summary,model_55,0.18465031915894436
resid.sum.sqrs,model.summary,model_55,0.7842020284065002
total.cor,model.summary,model_55,0.7681031076206262
Iterations,model.summary,model_55,4
Estimate,a,model_55,11.037205263957897
Estimate,b,model_55,0.5845501878526314
Std. Error,a,model_55,5.9556969507048585
Std. Error,b,model_55,0.05935767857348752
t value,a,model_55,1.8532180793133943
