value.name,coeff,Model,Value
sigma,model.summary,model_1,0.16580248456107574
resid.sum.sqrs,model.summary,model_1,0.6047902055057667
total.cor,model.summary,model_1,0.7888495088475181
Iterations,model.summary,model_1,3
Estimate,a,model_1,9.946432961489005
Estimate,b,model_1,0.5073214882223318
Estimate,c,model_1,-0.5242052576336924
Std. Error,a,model_1,5.9317688355484774
Std. Error,b,model_1,0.05286405292044062
Std. Error,c,model_1,1.3781547789446575
t value,a,model_1,1.6768072454005727
t value,b,model_1,9.596719513462974
t value,c,model_1,-0.3803674780528718
Pr(>|t|),a,model_1,0.10773391580548856
Pr(>|t|),b,model_1,2.539292388267409e-9
Pr(>|t|),c,model_1,0.7073203700550872
sigma,model.summary,model_2,0.1555489524427521
resid.sum.sqrs,model.summary,model_2,0.5323004853328263
total.cor,model.summary,model_2,0.8291792227905709
Iterations,model.summary,model_2,4
Estimate,a,model_2,7.772243785659597
Estimate,b,model_2,0.5912465016224727
Estimate,c,model_2,0.0029870525017071255
Std. Error,a,model_2,3.844523350308529
Std. Error,b,model_2,0.04866383419434465
Std. Error,c,model_2,1.081043836752468
t value,a,model_2,2.021640416109285
t value,b,model_2,12.149607843501633
t value,c,model_2,0.002763118756294326
Pr(>|t|),a,model_2,0.05554307383476749
Pr(>|t|),b,model_2,3.132582076746021e-11
Pr(>|t|),c,model_2,0.9978202556264626
sigma,model.summary,model_3,0.226087680405631
resid.sum.sqrs,model.summary,model_3,1.1245440630863721
total.cor,model.summary,model_3,0.6868888567518815
Iterations,model.summary,model_3,7
Estimate,a,model_3,2.498696161237294
Estimate,b,model_3,0.5967677129315822
Estimate,c,model_3,-0.048804755685504624
Std. Error,a,model_3,1.7389058983393528
Std. Error,b,model_3,0.06473350101700473
Std. Error,c,model_3,0.5121005600437923
t value,a,model_3,1.4369358132740462
t value,b,model_3,9.21883883238168
t value,c,model_3,-0.09530307032144444
Pr(>|t|),a,model_3,0.16480676981977754
Pr(>|t|),b,model_3,5.190615815319098e-9
Pr(>|t|),c,model_3,0.9249368655702679
sigma,model.summary,model_4,0.18073527948913998
resid.sum.sqrs,model.summary,model_4,0.718635307544386
total.cor,model.summary,model_4,0.8118014203771701
Iterations,model.summary,model_4,12
Estimate,a,model_4,12.321459635073252
Estimate,b,model_4,0.6095583080578868
Estimate,c,model_4,-0.1871455357676449
Std. Error,a,model_4,7.263456830852632
Std. Error,b,model_4,0.059259795017164475
Std. Error,c,model_4,1.7093657510795084
t value,a,model_4,1.69636302961642
t value,b,model_4,10.286203451789355
t value,c,model_4,-0.10948244145494179
Pr(>|t|),a,model_4,0.10392332221999047
Pr(>|t|),b,model_4,7.206279399475466e-10
Pr(>|t|),c,model_4,0.9138123717875704
sigma,model.summary,model_5,0.14460898867491895
resid.sum.sqrs,model.summary,model_5,0.4600587113228224
total.cor,model.summary,model_5,0.8351197723402121
Iterations,model.summary,model_5,10
Estimate,a,model_5,38.941484193897594
Estimate,b,model_5,0.581417058743754
Estimate,c,model_5,5.2812899347474636
Std. Error,a,model_5,25.446159927215753
Std. Error,b,model_5,0.056556753693773595
Std. Error,c,model_5,6.8656831908641855
t value,a,model_5,1.5303481666893093
t value,b,model_5,10.280241010504868
t value,c,model_5,0.7692300661025266
Pr(>|t|),a,model_5,0.1401838396419771
Pr(>|t|),b,model_5,7.28343228259012e-10
Pr(>|t|),c,model_5,0.449937070469285
sigma,model.summary,model_6,0.18749048110008412
resid.sum.sqrs,model.summary,model_6,0.773358971069102
total.cor,model.summary,model_6,0.7430436071243196
Iterations,model.summary,model_6,4
Estimate,a,model_6,6.388662291326877
Estimate,b,model_6,0.5354248616700885
Estimate,c,model_6,-0.10397705142144459
Std. Error,a,model_6,4.029316146452454
Std. Error,b,model_6,0.05755221844844155
Std. Error,c,model_6,1.1423505342962583
t value,a,model_6,1.5855450550713601
t value,b,model_6,9.303287972291661
t value,c,model_6,-0.09102026768473422
Pr(>|t|),a,model_6,0.1271127405113325
Pr(>|t|),b,model_6,4.417254048689628e-9
Pr(>|t|),c,model_6,0.9283001561527607
sigma,model.summary,model_7,0.21486440697790662
resid.sum.sqrs,model.summary,model_7,1.0156676944912848
total.cor,model.summary,model_7,0.701140127359728
Iterations,model.summary,model_7,39
Estimate,a,model_7,101.94117213581892
Estimate,b,model_7,0.6700784627071821
Estimate,c,model_7,32.908309797407846
Std. Error,a,model_7,109.09630124616639
Std. Error,b,model_7,0.10336287755453856
Std. Error,c,model_7,42.10049196891437
t value,a,model_7,0.9344145582515897
t value,b,model_7,6.482776781766943
t value,c,model_7,0.7816609321740532
Pr(>|t|),a,model_7,0.36023371323577735
Pr(>|t|),b,model_7,1.6027725143257112e-6
Pr(>|t|),c,model_7,0.4427453954795928
sigma,model.summary,model_8,0.11716881158672782
resid.sum.sqrs,model.summary,model_8,0.3020276689902147
total.cor,model.summary,model_8,0.8273586603035528
Iterations,model.summary,model_8,7
Estimate,a,model_8,7.0415737464776305
Estimate,b,model_8,0.47516395251293564
Estimate,c,model_8,0.5054884780815135
Std. Error,a,model_8,3.5022891819684867
Std. Error,b,model_8,0.036554982635420216
Std. Error,c,model_8,1.1873702822357146
t value,a,model_8,2.010563200415068
t value,b,model_8,12.998609717640026
t value,c,model_8,0.4257210119236965
Pr(>|t|),a,model_8,0.05678673974397035
Pr(>|t|),b,model_8,8.437868537654372e-12
Pr(>|t|),c,model_8,0.6744470274383643
sigma,model.summary,model_9,0.12616359780225206
resid.sum.sqrs,model.summary,model_9,0.3501795750289852
total.cor,model.summary,model_9,0.9001900445028379
Iterations,model.summary,model_9,9
Estimate,a,model_9,17.1185487167848
Estimate,b,model_9,0.6544032409323991
Estimate,c,model_9,0.7930841476717054
Std. Error,a,model_9,7.473271621170229
Std. Error,b,model_9,0.04346612698395164
Std. Error,c,model_9,1.8712069333353136
t value,a,model_9,2.2906364955733047
t value,b,model_9,15.055476214248735
t value,c,model_9,0.423835618361076
Pr(>|t|),a,model_9,0.031934158927327656
Pr(>|t|),b,model_9,4.560500017342588e-13
Pr(>|t|),c,model_9,0.6758010108486722
sigma,model.summary,model_10,0.15767324973659042
resid.sum.sqrs,model.summary,model_10,0.5469387810149386
total.cor,model.summary,model_10,0.770028013445187
Iterations,model.summary,model_10,9
Estimate,a,model_10,8.980016686162143
Estimate,b,model_10,0.5247688922213005
Estimate,c,model_10,0.9019147877511329
Std. Error,a,model_10,5.832093796079706
Std. Error,b,model_10,0.05052393186688222
Std. Error,c,model_10,2.0096924641653047
t value,a,model_10,1.5397586184567968
t value,b,model_10,10.386541047595697
t value,c,model_10,0.4487824897754839
Pr(>|t|),a,model_10,0.13788010904959766
Pr(>|t|),b,model_10,6.027679229106002e-10
Pr(>|t|),c,model_10,0.6579779175231413
sigma,model.summary,model_11,0.17101905716532795
resid.sum.sqrs,model.summary,model_11,0.6434453941017897
total.cor,model.summary,model_11,0.7139305977049475
Iterations,model.summary,model_11,8
Estimate,a,model_11,8.169744439840708
Estimate,b,model_11,0.49255955190360995
Estimate,c,model_11,0.9765722969125894
Std. Error,a,model_11,6.166589971926099
Std. Error,b,model_11,0.054360969090483706
Std. Error,c,model_11,2.266043253690539
t value,a,model_11,1.3248398996907742
t value,b,model_11,9.060904545019161
t value,c,model_11,0.4309592481617981
Pr(>|t|),a,model_11,0.1988215019694718
Pr(>|t|),b,model_11,7.035733756605541e-9
Pr(>|t|),c,model_11,0.6706911459490317
sigma,model.summary,model_12,0.1517389823156501
resid.sum.sqrs,model.summary,model_12,0.5065438125921619
total.cor,model.summary,model_12,0.7440772551828062
Iterations,model.summary,model_12,13
Estimate,a,model_12,3.5434007238080323
Estimate,b,model_12,0.49893008867955907
Estimate,c,model_12,0.26827759030056125
Std. Error,a,model_12,2.0996080744394727
Std. Error,b,model_12,0.04479391672749833
Std. Error,c,model_12,0.7654925620919116
t value,a,model_12,1.6876486459283624
t value,b,model_12,11.138344782725222
t value,c,model_12,0.3504640065573224
Pr(>|t|),a,model_12,0.10560702040509734
Pr(>|t|),b,model_12,1.6398485543245447e-10
Pr(>|t|),c,model_12,0.7293238915422346
sigma,model.summary,model_13,0.19133546253893396
resid.sum.sqrs,model.summary,model_13,0.8054037029497317
total.cor,model.summary,model_13,0.6995626528933723
Iterations,model.summary,model_13,7
Estimate,a,model_13,5.714497351820994
Estimate,b,model_13,0.5182691193851854
Estimate,c,model_13,0.30720768788537545
Std. Error,a,model_13,4.076628144045673
Std. Error,b,model_13,0.0585209466124803
Std. Error,c,model_13,1.3736268865726002
t value,a,model_13,1.4017705686910873
t value,b,model_13,8.8561301445978
t value,c,model_13,0.22364711326516293
Pr(>|t|),a,model_13,0.1749352798907541
Pr(>|t|),b,model_13,1.0486722144617683e-8
Pr(>|t|),c,model_13,0.8250956444777052
sigma,model.summary,model_14,0.18010840644653037
resid.sum.sqrs,model.summary,model_14,0.7136588375995888
total.cor,model.summary,model_14,0.754939590832802
Iterations,model.summary,model_14,3
Estimate,a,model_14,10.101187114122027
Estimate,b,model_14,0.5324184615835277
Estimate,c,model_14,0.29535438821331794
Std. Error,a,model_14,6.933455280906345
Std. Error,b,model_14,0.05802898739317175
Std. Error,c,model_14,1.946609297906169
t value,a,model_14,1.4568763632094264
t value,b,model_14,9.175043120710688
t value,c,model_14,0.1517276160814653
Pr(>|t|),a,model_14,0.1592763752978621
Pr(>|t|),b,model_14,5.645598534959642e-9
Pr(>|t|),c,model_14,0.8807845654694946
sigma,model.summary,model_15,0.20425628003972532
resid.sum.sqrs,model.summary,model_15,0.9178538145846671
total.cor,model.summary,model_15,0.6778780848584343
Iterations,model.summary,model_15,7
Estimate,a,model_15,6.7599089143788555
Estimate,b,model_15,0.5174719153143925
Estimate,c,model_15,0.4379906597158323
Std. Error,a,model_15,5.31224626696642
Std. Error,b,model_15,0.06344942625533186
Std. Error,c,model_15,1.7858063108883624
t value,a,model_15,1.2725142199100512
t value,b,model_15,8.155659489054997
t value,c,model_15,0.24526213007834574
Pr(>|t|),a,model_15,0.21647563766492978
Pr(>|t|),b,model_15,4.280670109325103e-8
Pr(>|t|),c,model_15,0.8085268639746633
sigma,model.summary,model_16,0.18330864897222102
resid.sum.sqrs,model.summary,model_16,0.7392453373364607
total.cor,model.summary,model_16,0.765988362102592
Iterations,model.summary,model_16,5
Estimate,a,model_16,8.833923377620607
Estimate,b,model_16,0.5424139987940568
Estimate,c,model_16,-0.183574296335566
Std. Error,a,model_16,5.57047877543072
Std. Error,b,model_16,0.05794171375411847
Std. Error,c,model_16,1.4412190541116894
t value,a,model_16,1.5858463399203153
t value,b,model_16,9.361373070459145
t value,c,model_16,-0.1273743195469435
Pr(>|t|),a,model_16,0.12704427153289125
Pr(>|t|),b,model_16,3.9553627617158854e-9
Pr(>|t|),c,model_16,0.8998012278056767
sigma,model.summary,model_17,0.21162245643254823
resid.sum.sqrs,model.summary,model_17,0.9852494094640071
total.cor,model.summary,model_17,0.6882226154228588
Iterations,model.summary,model_17,5
Estimate,a,model_17,4.101962931055844
Estimate,b,model_17,0.5370598615463544
Estimate,c,model_17,-0.08370679406590494
Std. Error,a,model_17,2.843488344731374
Std. Error,b,model_17,0.06271313704393665
Std. Error,c,model_17,0.8486014938708619
t value,a,model_17,1.4425812360568544
t value,b,model_17,8.56375373424697
t value,c,model_17,-0.09864087521703471
Pr(>|t|),a,model_17,0.16322556970631236
Pr(>|t|),b,model_17,1.8715919148428757e-8
Pr(>|t|),c,model_17,0.9223166741934488
sigma,model.summary,model_18,0.1546102783010896
resid.sum.sqrs,model.summary,model_18,0.5258954394394882
total.cor,model.summary,model_18,0.8614046309765896
Iterations,model.summary,model_18,18
Estimate,a,model_18,15.836146996206612
Estimate,b,model_18,0.6361897948765585
Estimate,c,model_18,0.06831241867343882
Std. Error,a,model_18,8.18800477958319
Std. Error,b,model_18,0.05243134018974745
Std. Error,c,model_18,1.8612130487719645
t value,a,model_18,1.9340666526837018
t value,b,model_18,12.13376947021012
t value,c,model_18,0.036703169859308486
Pr(>|t|),a,model_18,0.06607094670651728
Pr(>|t|),b,model_18,3.212285909568489e-11
Pr(>|t|),c,model_18,0.9710526883350232
sigma,model.summary,model_19,0.15526264441852905
resid.sum.sqrs,model.summary,model_19,0.5303427525403609
total.cor,model.summary,model_19,0.8564882235121614
Iterations,model.summary,model_19,3
Estimate,a,model_19,12.212636581857923
Estimate,b,model_19,0.6365844432210074
Estimate,c,model_19,0.04722053518756278
Std. Error,a,model_19,6.056907455799614
Std. Error,b,model_19,0.050969589933073246
Std. Error,c,model_19,1.5019731759147645
t value,a,model_19,2.0163155324693087
t value,b,model_19,12.489495090246729
t value,c,model_19,0.03143900033953902
Pr(>|t|),a,model_19,0.056137852756680595
Pr(>|t|),b,model_19,1.8377713413434205e-11
Pr(>|t|),c,model_19,0.9752029206823013
sigma,model.summary,model_20,0.16050095847484863
resid.sum.sqrs,model.summary,model_20,0.5667322687695919
total.cor,model.summary,model_20,0.851998962437295
Iterations,model.summary,model_20,9
Estimate,a,model_20,20.301216091849163
Estimate,b,model_20,0.651534549545737
Estimate,c,model_20,1.0091574663036327
Std. Error,a,model_20,11.619295105140534
Std. Error,b,model_20,0.05662831735802966
Std. Error,c,model_20,2.7928770497846003
t value,a,model_20,1.747198595796713
t value,b,model_20,11.505454866801761
t value,c,model_20,0.3613325786688188
Pr(>|t|),a,model_20,0.09454983857972324
Pr(>|t|),b,model_20,8.881918858092046e-11
Pr(>|t|),c,model_20,0.7212977876193067
sigma,model.summary,model_21,0.1891024517189728
resid.sum.sqrs,model.summary,model_21,0.7867142194147816
total.cor,model.summary,model_21,0.8164566981975262
Iterations,model.summary,model_21,8
Estimate,a,model_21,23.96961205866173
Estimate,b,model_21,0.6059728688323232
Estimate,c,model_21,-1.0339207392322198
Std. Error,a,model_21,15.839606012638358
Std. Error,b,model_21,0.06740510965725056
Std. Error,c,model_21,2.731271915756171
t value,a,model_21,1.5132707240026346
t value,b,model_21,8.990013841882986
t value,c,model_21,-0.37854917823001594
Pr(>|t|),a,model_21,0.14444528891549152
Pr(>|t|),b,model_21,8.073270223211446e-9
Pr(>|t|),c,model_21,0.7086511020387045
sigma,model.summary,model_22,0.16538191348955067
resid.sum.sqrs,model.summary,model_22,0.601725900808235
total.cor,model.summary,model_22,0.8127583734469523
Iterations,model.summary,model_22,4
Estimate,a,model_22,10.3645510510998
Estimate,b,model_22,0.5767557691127361
Estimate,c,model_22,0.019352911805250686
Std. Error,a,model_22,5.856491730243087
Std. Error,b,model_22,0.05327724192968539
Std. Error,c,model_22,1.5233442706927354
t value,a,model_22,1.7697542365810865
t value,b,model_22,10.825556057761602
t value,c,model_22,0.012704227256817016
Pr(>|t|),a,model_22,0.09062847770606486
Pr(>|t|),b,model_22,2.796947445294827e-10
Pr(>|t|),c,model_22,0.9899782715026839
sigma,model.summary,model_23,0.2061919387623663
resid.sum.sqrs,model.summary,model_23,0.935332543432835
total.cor,model.summary,model_23,0.7196752939704445
Iterations,model.summary,model_23,5
Estimate,a,model_23,8.995596613857852
Estimate,b,model_23,0.5572220722454129
Estimate,c,model_23,0.31426633712767327
Std. Error,a,model_23,6.6697615173011915
Std. Error,b,model_23,0.06566033459241218
Std. Error,c,model_23,1.9606959651359908
t value,a,model_23,1.3487133821087163
t value,b,model_23,8.486433639188407
t value,c,model_23,0.16028305393379857
Pr(>|t|),a,model_23,0.19114980145164226
Pr(>|t|),b,model_23,2.1855086295837325e-8
Pr(>|t|),c,model_23,0.8741207116078049
sigma,model.summary,model_24,0.1584426121828158
resid.sum.sqrs,model.summary,model_24,0.5522893498169117
total.cor,model.summary,model_24,0.8394363925963431
Iterations,model.summary,model_24,10
Estimate,a,model_24,13.4606923689084
Estimate,b,model_24,0.5928782005986231
Estimate,c,model_24,-0.12730129262081505
Std. Error,a,model_24,7.318145150342423
Std. Error,b,model_24,0.05254199358439498
Std. Error,c,model_24,1.694859442610882
t value,a,model_24,1.8393584839293002
t value,b,model_24,11.283892371657334
t value,c,model_24,-0.07511023594069316
Pr(>|t|),a,model_24,0.07939784332370071
Pr(>|t|),b,model_24,1.2837480848323987e-10
Pr(>|t|),c,model_24,0.9408058199874745
sigma,model.summary,model_25,0.18247414218780494
resid.sum.sqrs,model.summary,model_25,0.7325298764778556
total.cor,model.summary,model_25,0.8080880694102157
Iterations,model.summary,model_25,11
Estimate,a,model_25,17.041166116210967
Estimate,b,model_25,0.5875563104011029
Estimate,c,model_25,-0.43880681133939353
Std. Error,a,model_25,10.969919844119595
Std. Error,b,model_25,0.062231364299299936
Std. Error,c,model_25,2.23395007619849
t value,a,model_25,1.553444907379688
t value,b,model_25,9.441482072854258
t value,c,model_25,-0.19642641794668508
Pr(>|t|),a,model_25,0.13458539869316768
Pr(>|t|),b,model_25,3.398869594260497e-9
Pr(>|t|),c,model_25,0.8460796100159642
sigma,model.summary,model_26,0.17526460426845783
resid.sum.sqrs,model.summary,model_26,0.6757889932063407
total.cor,model.summary,model_26,0.745718566754172
Iterations,model.summary,model_26,4
Estimate,a,model_26,9.306307226394429
Estimate,b,model_26,0.5206252685003112
Estimate,c,model_26,0.5474764090226775
Std. Error,a,model_26,6.49412234180464
Std. Error,b,model_26,0.05614381752167028
Std. Error,c,model_26,2.0067039020331814
t value,a,model_26,1.4330354028729795
t value,b,model_26,9.273064987064004
t value,c,model_26,0.2728237127899026
Pr(>|t|),a,model_26,0.16590640294672587
Pr(>|t|),b,model_26,4.679324094499689e-9
Pr(>|t|),c,model_26,0.7875332561879256
sigma,model.summary,model_27,0.15216134112036572
resid.sum.sqrs,model.summary,model_27,0.5093676220940627
total.cor,model.summary,model_27,0.7755223435688607
Iterations,model.summary,model_27,6
Estimate,a,model_27,14.965277891520177
Estimate,b,model_27,0.5067858336465365
Estimate,c,model_27,1.8921304217244166
Std. Error,a,model_27,10.915696578146896
Std. Error,b,model_27,0.05199853354637017
Std. Error,c,model_27,3.540376804527941
t value,a,model_27,1.3709869804809798
t value,b,model_27,9.746156267937932
t value,c,model_27,0.534443231947653
Pr(>|t|),a,model_27,0.18420405991710048
Pr(>|t|),b,model_27,1.9232768262448868e-9
Pr(>|t|),c,model_27,0.5983950677188371
sigma,model.summary,model_28,0.14989252278187376
resid.sum.sqrs,model.summary,model_28,0.4942909044901199
total.cor,model.summary,model_28,0.7564150877642145
Iterations,model.summary,model_28,18
Estimate,a,model_28,20.51321086618235
Estimate,b,model_28,0.48754371877963854
Estimate,c,model_28,3.9109681130252123
Std. Error,a,model_28,17.006965752543387
Std. Error,b,model_28,0.053900159639299325
Std. Error,c,model_28,6.0361622818690535
t value,a,model_28,1.2061652363305668
t value,b,model_28,9.045311220639945
t value,c,model_28,0.6479229567390308
Pr(>|t|),a,model_28,0.2405654355804387
Pr(>|t|),b,model_28,7.251469294848473e-9
Pr(>|t|),c,model_28,0.52373981371277
sigma,model.summary,model_29,0.22313671476156496
resid.sum.sqrs,model.summary,model_29,1.0953798564408481
total.cor,model.summary,model_29,0.7436028866657391
Iterations,model.summary,model_29,9
Estimate,a,model_29,10.801547294432046
Estimate,b,model_29,0.6388837695356665
Estimate,c,model_29,0.4158128665807049
Std. Error,a,model_29,7.83216261330604
Std. Error,b,model_29,0.07250183720145041
Std. Error,c,model_29,2.2082115725870493
t value,a,model_29,1.3791270467343626
t value,b,model_29,8.811966623142144
t value,c,model_29,0.18830300128060454
Pr(>|t|),a,model_29,0.1817160773548428
Pr(>|t|),b,model_29,1.1437465667455482e-8
Pr(>|t|),c,model_29,0.8523652656701353
sigma,model.summary,model_30,0.20001994459283393
resid.sum.sqrs,model.summary,model_30,0.8801755211682477
total.cor,model.summary,model_30,0.7946962599210957
Iterations,model.summary,model_30,5
Estimate,a,model_30,6.031239818786056
Estimate,b,model_30,0.6658087096947776
Estimate,c,model_30,-0.2103512189447682
Std. Error,a,model_30,3.1755001224359583
Std. Error,b,model_30,0.06100492153425641
Std. Error,c,model_30,0.8769205322647868
t value,a,model_30,1.899303916310175
t value,b,model_30,10.914016327697473
t value,c,model_30,-0.2398748931120391
Pr(>|t|),a,model_30,0.07071522201088258
Pr(>|t|),b,model_30,2.40232553095655e-10
Pr(>|t|),c,model_30,0.8126481465661057
sigma,model.summary,model_31,0.19407070562445683
resid.sum.sqrs,model.summary,model_31,0.8285956531946407
total.cor,model.summary,model_31,0.7354511498976075
Iterations,model.summary,model_31,14
Estimate,a,model_31,6.210239920874383
Estimate,b,model_31,0.5928459975417028
Estimate,c,model_31,0.5192362941771561
Std. Error,a,model_31,4.092303034490124
Std. Error,b,model_31,0.05992515564574062
Std. Error,c,model_31,1.4559646267281336
t value,a,model_31,1.5175415575372073
t value,b,model_31,9.89310734621081
t value,c,model_31,0.356626998105024
Pr(>|t|),a,model_31,0.14336972346136195
Pr(>|t|),b,model_31,1.4673425691262935e-9
Pr(>|t|),c,model_31,0.7247687494743389
sigma,model.summary,model_32,0.16624063085479937
resid.sum.sqrs,model.summary,model_32,0.6079908416340367
total.cor,model.summary,model_32,0.7594647269700188
Iterations,model.summary,model_32,7
Estimate,a,model_32,5.338718568001768
Estimate,b,model_32,0.5134926529821192
Estimate,c,model_32,-0.02466326191464364
Std. Error,a,model_32,3.112736736537307
Std. Error,b,model_32,0.050328885363494176
Std. Error,c,model_32,0.933011119735601
t value,a,model_32,1.715120493595197
t value,b,model_32,10.202742406740816
t value,c,model_32,-0.0264340492765325
Pr(>|t|),a,model_32,0.10037646101340889
Pr(>|t|),b,model_32,8.367874227621359e-10
Pr(>|t|),c,model_32,0.9791494548841055
sigma,model.summary,model_33,0.13524460339567299
resid.sum.sqrs,model.summary,model_33,0.4024042604483633
total.cor,model.summary,model_33,0.8896881334856316
Iterations,model.summary,model_33,6
Estimate,a,model_33,11.512963083973574
Estimate,b,model_33,0.6378736456072764
Estimate,c,model_33,-0.27040767789168185
Std. Error,a,model_33,4.744320628310699
Std. Error,b,model_33,0.043955002147715604
Std. Error,c,model_33,1.119737529868766
t value,a,model_33,2.426683183103705
t value,b,model_33,14.511969387775983
t value,c,model_33,-0.24149201994093547
Pr(>|t|),a,model_33,0.023882596588851095
Pr(>|t|),b,model_33,9.538898375211351e-13
Pr(>|t|),c,model_33,0.811410441642531
sigma,model.summary,model_34,0.16137461094985972
resid.sum.sqrs,model.summary,model_34,0.5729188313028089
total.cor,model.summary,model_34,0.8388048708797368
Iterations,model.summary,model_34,4
Estimate,a,model_34,15.383356016565491
Estimate,b,model_34,0.6145139104201659
Estimate,c,model_34,0.3436697593486967
Std. Error,a,model_34,8.7454486381413
Std. Error,b,model_34,0.05464514305133754
Std. Error,c,model_34,2.113120817379348
t value,a,model_34,1.7590127908903903
t value,b,model_34,11.24553576230641
t value,c,model_34,0.1626361145667522
Pr(>|t|),a,model_34,0.09247813184822185
Pr(>|t|),b,model_34,1.3690012764908471e-10
Pr(>|t|),c,model_34,0.872289557285087
sigma,model.summary,model_35,0.17163895511484623
resid.sum.sqrs,model.summary,model_35,0.6481184800841564
total.cor,model.summary,model_35,0.7930736397651802
Iterations,model.summary,model_35,5
Estimate,a,model_35,12.397270008097694
Estimate,b,model_35,0.5990680832412443
Estimate,c,model_35,1.2120840500542427
Std. Error,a,model_35,8.100337084273486
Std. Error,b,model_35,0.057061909209842464
Std. Error,c,model_35,2.561730501559552
t value,a,model_35,1.5304634707321687
t value,b,model_35,10.498563604631592
t value,c,model_35,0.47315049312031066
Pr(>|t|),a,model_35,0.14015542214252533
Pr(>|t|),b,model_35,4.94486409306291e-10
Pr(>|t|),c,model_35,0.6407667410640581
sigma,model.summary,model_36,0.19702949065596484
resid.sum.sqrs,model.summary,model_36,0.8540536441392766
total.cor,model.summary,model_36,0.7795315391904085
Iterations,model.summary,model_36,5
Estimate,a,model_36,6.9490492401623545
Estimate,b,model_36,0.6234756219700064
Estimate,c,model_36,-0.138236917858325
Std. Error,a,model_36,3.9725337828148053
Std. Error,b,model_36,0.060903092149963735
Std. Error,c,model_36,1.0973165416525412
t value,a,model_36,1.749273793522906
t value,b,model_36,10.237175157458367
t value,c,model_36,-0.1259772477776945
Pr(>|t|),a,model_36,0.09418308336293947
Pr(>|t|),b,model_36,7.866749646296762e-10
Pr(>|t|),c,model_36,0.9008941360589837
sigma,model.summary,model_37,0.17548719455237988
resid.sum.sqrs,model.summary,model_37,0.6775066199410262
total.cor,model.summary,model_37,0.7937707774336883
Iterations,model.summary,model_37,4
Estimate,a,model_37,7.070920791866524
Estimate,b,model_37,0.6010763311341137
Estimate,c,model_37,0.12024575767818659
Std. Error,a,model_37,3.911253873466424
Std. Error,b,model_37,0.0545080906022599
Std. Error,c,model_37,1.1678954310936827
t value,a,model_37,1.8078398949848233
t value,b,model_37,11.027286490735987
t value,c,model_37,0.10295935276121572
Pr(>|t|),a,model_37,0.08432448941620337
Pr(>|t|),b,model_37,1.979710456243989e-10
Pr(>|t|),c,model_37,0.9189279923734813
sigma,model.summary,model_38,0.14805653060552426
resid.sum.sqrs,model.summary,model_38,0.4822561976087799
total.cor,model.summary,model_38,0.8246267004291479
Iterations,model.summary,model_38,8
Estimate,a,model_38,5.734119528316593
Estimate,b,model_38,0.5454157010516593
Estimate,c,model_38,-0.26765716399282097
Std. Error,a,model_38,2.6799257937304874
Std. Error,b,model_38,0.04492551690062882
Std. Error,c,model_38,0.7306930346162348
t value,a,model_38,2.1396560836614182
t value,b,model_38,12.140443531413773
t value,c,model_38,-0.36630589223201837
Pr(>|t|),a,model_38,0.04372687821333754
Pr(>|t|),b,model_38,3.1784460215737695e-11
Pr(>|t|),c,model_38,0.7176360011040561
sigma,model.summary,model_39,0.16884085674410182
resid.sum.sqrs,model.summary,model_39,0.6271591679338109
total.cor,model.summary,model_39,0.7843114980070226
Iterations,model.summary,model_39,16
Estimate,a,model_39,13.438030232731963
Estimate,b,model_39,0.5539996996625972
Estimate,c,model_39,0.8972973180393418
Std. Error,a,model_39,9.138941990115287
Std. Error,b,model_39,0.056497457615800974
Std. Error,c,model_39,2.605379981784644
t value,a,model_39,1.4704142172328685
t value,b,model_39,9.805745657263998
t value,c,model_39,0.3444017088918858
Pr(>|t|),a,model_39,0.1556079853379012
Pr(>|t|),b,model_39,1.7228746147634194e-9
Pr(>|t|),c,model_39,0.7338146010027209
sigma,model.summary,model_40,0.1697231045817566
resid.sum.sqrs,model.summary,model_40,0.6337305090351376
total.cor,model.summary,model_40,0.7892079102239621
Iterations,model.summary,model_40,3
Estimate,a,model_40,14.906110774574922
Estimate,b,model_40,0.5394924925078635
Estimate,c,model_40,0.3113273625434399
Std. Error,a,model_40,10.081680616334685
Std. Error,b,model_40,0.057227177667436534
Std. Error,c,model_40,2.451172343289689
t value,a,model_40,1.4785343180207007
t value,b,model_40,9.427207744596604
t value,c,model_40,0.1270116168680376
Pr(>|t|),a,model_40,0.15344074567543306
Pr(>|t|),b,model_40,3.491747960788494e-9
Pr(>|t|),c,model_40,0.9000849452249904
sigma,model.summary,model_41,0.170915123719708
resid.sum.sqrs,model.summary,model_41,0.6426635493547078
total.cor,model.summary,model_41,0.8007307368011329
Iterations,model.summary,model_41,9
Estimate,a,model_41,19.80794649891872
Estimate,b,model_41,0.5955583095930448
Estimate,c,model_41,1.9417816642963004
Std. Error,a,model_41,13.894968236468157
Std. Error,b,model_41,0.06047370128980148
Std. Error,c,model_41,3.882607783058382
t value,a,model_41,1.4255481669207135
t value,b,model_41,9.84821991858934
t value,c,model_41,0.5001230546049988
Pr(>|t|),a,model_41,0.16803378968650837
Pr(>|t|),b,model_41,1.5933290140238435e-9
Pr(>|t|),c,model_41,0.6219543135507446
sigma,model.summary,model_42,0.15843902267840507
resid.sum.sqrs,model.summary,model_42,0.5522643259603394
total.cor,model.summary,model_42,0.8274570009858401
Iterations,model.summary,model_42,8
Estimate,a,model_42,60.966844103851344
