Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Arginine,200908_Smp_GBTFate1Tlong_B,Arginine_13C-3 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Arginine
Arginine,200908_Smp_GBTFate1Tlong_C,Arginine_13C-3 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Arginine
Arginine,200908_Smp_GBTFate2Tlong_A,Arginine_13C-3 15N-0,0.12,27609,0,113732,0.4,Arginine
Arginine,200908_Smp_GBTFate2Tlong_B,Arginine_13C-3 15N-0,2.24,4157,0,13225,4.2,Arginine
Arginine,200908_Std_0.5uM_GBTFate1T0_A-1,Arginine_13C-3 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Arginine
Arginine,200908_Std_1.0uM_GBTFate1T0_A-1,Arginine_13C-3 15N-0,2.44,17268,0,56672,3.3,Arginine
Arginine,200908_Std_0uM_GBTFate1T0_A-1,Arginine_13C-3 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Arginine
Arginine,200908_Smp_GBTFate2Tlong_C,Arginine_13C-3 15N-0,3.03,15451,0,60879,-4.9,Arginine
Arginine,200908_Std_2.5uM_GBTFate1T0_A-1,Arginine_13C-3 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Arginine
Arginine,200908_Std_0uM_GBTFate1T0_A-2,Arginine_13C-3 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Arginine
Arginine,200908_Std_0.5uM_GBTFate1T0_A-2,Arginine_13C-3 15N-0,3.48,15487,0,70297,2.5,Arginine
Arginine,200908_Std_1.0uM_GBTFate1T0_A-2,Arginine_13C-3 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Arginine
Arginine,200908_Std_2.5uM_GBTFate1T0_A-2,Arginine_13C-3 15N-0,#N/A,#N/A,#N/A,#N/A,#N/A,Arginine
Arginine,191001_Std_AA_AA-IS,Arginine_13C-0 15N-1,1.95,1346879,0,1105054,10.3,Arginine
Arginine,200908_Blk_GBTFateBlk_A,Arginine_13C-0 15N-1,3.85,9791,0,15314,13.4,Arginine
Arginine,200908_Blk_GBTFateBlk_B,Arginine_13C-0 15N-1,3.85,11070,0,10007,12.5,Arginine
Arginine,200908_Smp_GBTFate1T0_A,Arginine_13C-0 15N-1,#N/A,#N/A,#N/A,#N/A,#N/A,Arginine
Arginine,200908_Smp_GBTFate1T0_B,Arginine_13C-0 15N-1,2.07,198074,0,194507,8.6,Arginine
Arginine,200908_Smp_GBTFate1T0_C,Arginine_13C-0 15N-1,3.85,7223,0,8194,12.1,Arginine
Arginine,200908_Smp_GBTFate2T0_A,Arginine_13C-0 15N-1,2.07,8723,0,35550,2.3,Arginine
Arginine,200908_Smp_GBTFate2T0_B,Arginine_13C-0 15N-1,2.06,63345,0,160370,8.9,Arginine
Arginine,200908_Smp_GBTFate2T0_C,Arginine_13C-0 15N-1,2.07,83058,0,155503,10,Arginine
Arginine,200908_Smp_GBTFate1Tlong_A,Arginine_13C-0 15N-1,2.08,60922,0,112557,7.2,Arginine
Arginine,200908_Smp_GBTFate1Tlong_B,Arginine_13C-0 15N-1,2.07,422761,0,237041,9.6,Arginine
Arginine,200908_Smp_GBTFate1Tlong_C,Arginine_13C-0 15N-1,2.07,14910,0,41043,5.4,Arginine
Arginine,200908_Smp_GBTFate2Tlong_A,Arginine_13C-0 15N-1,2.06,19612,0,35662,6,Arginine
Arginine,200908_Smp_GBTFate2Tlong_B,Arginine_13C-0 15N-1,3.71,8780,0,31002,-2.2,Arginine
Arginine,200908_Std_0.5uM_GBTFate1T0_A-1,Arginine_13C-0 15N-1,2.1,823259,0,350847,10.2,Arginine
Arginine,200908_Std_1.0uM_GBTFate1T0_A-1,Arginine_13C-0 15N-1,2.07,1713563,0,737863,9.9,Arginine
Arginine,200908_Std_0uM_GBTFate1T0_A-1,Arginine_13C-0 15N-1,3.87,5272,0,7001,11.8,Arginine
Arginine,200908_Smp_GBTFate2Tlong_C,Arginine_13C-0 15N-1,2.06,46405,0,56094,6.7,Arginine
Arginine,200908_Std_2.5uM_GBTFate1T0_A-1,Arginine_13C-0 15N-1,2.06,3341275,0,1485836,10.7,Arginine
Arginine,200908_Std_0uM_GBTFate1T0_A-2,Arginine_13C-0 15N-1,3.85,12244,0,18292,12.6,Arginine
Arginine,200908_Std_0.5uM_GBTFate1T0_A-2,Arginine_13C-0 15N-1,2.06,363730,0,283620,10,Arginine
Arginine,200908_Std_1.0uM_GBTFate1T0_A-2,Arginine_13C-0 15N-1,2.06,1377247,0,1059442,10.1,Arginine
Arginine,200908_Std_2.5uM_GBTFate1T0_A-2,Arginine_13C-0 15N-1,2.05,7128262,0,1846181,9.7,Arginine
Arginine,191001_Std_AA_AA-IS,Arginine_13C-1 15N-1,1.95,108940,0,131405,8.4,Arginine
Arginine,200908_Blk_GBTFateBlk_A,Arginine_13C-1 15N-1,5.88,451286,0,541208,-10.1,Arginine
Arginine,200908_Blk_GBTFateBlk_B,Arginine_13C-1 15N-1,5.89,436652,0,585844,-10.1,Arginine
Arginine,200908_Smp_GBTFate1T0_A,Arginine_13C-1 15N-1,1.94,18781,0,55758,-3.2,Arginine
Arginine,200908_Smp_GBTFate1T0_B,Arginine_13C-1 15N-1,5.88,508762,0,764879,-9.8,Arginine
Arginine,200908_Smp_GBTFate1T0_C,Arginine_13C-1 15N-1,5.89,400959,0,538225,-9.9,Arginine
Arginine,200908_Smp_GBTFate2T0_A,Arginine_13C-1 15N-1,5.89,581475,0,809291,-9.7,Arginine
Arginine,200908_Smp_GBTFate2T0_B,Arginine_13C-1 15N-1,5.89,508612,0,645358,-9.9,Arginine
Arginine,200908_Smp_GBTFate2T0_C,Arginine_13C-1 15N-1,5.89,657895,0,859428,-9.4,Arginine
Arginine,200908_Smp_GBTFate1Tlong_A,Arginine_13C-1 15N-1,5.88,452649,0,629589,-9.9,Arginine
Arginine,200908_Smp_GBTFate1Tlong_B,Arginine_13C-1 15N-1,5.88,478138,0,641475,-10,Arginine
Arginine,200908_Smp_GBTFate1Tlong_C,Arginine_13C-1 15N-1,5.89,543380,0,726226,-9.7,Arginine
Arginine,200908_Smp_GBTFate2Tlong_A,Arginine_13C-1 15N-1,5.89,584569,0,735139,-9.6,Arginine
Arginine,200908_Smp_GBTFate2Tlong_B,Arginine_13C-1 15N-1,1.88,32521,0,98210,2.7,Arginine
Arginine,200908_Std_0.5uM_GBTFate1T0_A-1,Arginine_13C-1 15N-1,5.89,193842,0,241240,-10,Arginine
Arginine,200908_Std_1.0uM_GBTFate1T0_A-1,Arginine_13C-1 15N-1,2.05,84165,0,112821,7.4,Arginine
Arginine,200908_Std_0uM_GBTFate1T0_A-1,Arginine_13C-1 15N-1,5.9,191127,0,241731,-9.9,Arginine
Arginine,200908_Smp_GBTFate2Tlong_C,Arginine_13C-1 15N-1,5.89,653014,0,927189,-9.3,Arginine
Arginine,200908_Std_2.5uM_GBTFate1T0_A-1,Arginine_13C-1 15N-1,2.07,212243,0,203790,7.8,Arginine
Arginine,200908_Std_0uM_GBTFate1T0_A-2,Arginine_13C-1 15N-1,3.62,10670,0,37128,-0.8,Arginine
Arginine,200908_Std_0.5uM_GBTFate1T0_A-2,Arginine_13C-1 15N-1,2.05,16550,0,66088,2,Arginine
Arginine,200908_Std_1.0uM_GBTFate1T0_A-2,Arginine_13C-1 15N-1,2.06,28855,0,85537,8,Arginine
Arginine,200908_Std_2.5uM_GBTFate1T0_A-2,Arginine_13C-1 15N-1,2.06,456433,0,329834,8.2,Arginine
Arginine,191001_Std_AA_AA-IS,Arginine_13C-2 15N-1,0.12,6947,0,30029,8.9,Arginine
Arginine,200908_Blk_GBTFateBlk_A,Arginine_13C-2 15N-1,4.74,8735,0,21947,-5.7,Arginine
Arginine,200908_Blk_GBTFateBlk_B,Arginine_13C-2 15N-1,5.89,128895,0,165262,-11.7,Arginine
Arginine,200908_Smp_GBTFate1T0_A,Arginine_13C-2 15N-1,5.88,146533,0,177355,-12.2,Arginine
Arginine,200908_Smp_GBTFate1T0_B,Arginine_13C-2 15N-1,5.88,168000,0,227230,-12,Arginine
Arginine,200908_Smp_GBTFate1T0_C,Arginine_13C-2 15N-1,5.89,152788,0,215593,-12,Arginine
Arginine,200908_Smp_GBTFate2T0_A,Arginine_13C-2 15N-1,5.89,189467,0,263702,-12.1,Arginine
Arginine,200908_Smp_GBTFate2T0_B,Arginine_13C-2 15N-1,5.89,148797,0,200733,-12.2,Arginine
Arginine,200908_Smp_GBTFate2T0_C,Arginine_13C-2 15N-1,3.97,1556,0,4760,-6,Arginine
Arginine,200908_Smp_GBTFate1Tlong_A,Arginine_13C-2 15N-1,5.88,135804,0,215172,-11.5,Arginine
Arginine,200908_Smp_GBTFate1Tlong_B,Arginine_13C-2 15N-1,5.88,148721,0,219060,-11.5,Arginine
Arginine,200908_Smp_GBTFate1Tlong_C,Arginine_13C-2 15N-1,3.75,8631,0,25261,-6.6,Arginine
Arginine,200908_Smp_GBTFate2Tlong_A,Arginine_13C-2 15N-1,0.12,9165,0,37756,2.3,Arginine
Arginine,200908_Smp_GBTFate2Tlong_B,Arginine_13C-2 15N-1,1.12,19751,0,56471,-3.6,Arginine
Arginine,200908_Std_0.5uM_GBTFate1T0_A-1,Arginine_13C-2 15N-1,5.89,32404,0,65321,-10,Arginine
Arginine,200908_Std_1.0uM_GBTFate1T0_A-1,Arginine_13C-2 15N-1,2.44,2435,0,7993,9.6,Arginine
Arginine,200908_Std_0uM_GBTFate1T0_A-1,Arginine_13C-2 15N-1,5.9,18121,0,31549,-9.4,Arginine
Arginine,200908_Smp_GBTFate2Tlong_C,Arginine_13C-2 15N-1,3.03,14345,0,56521,7.1,Arginine
Arginine,200908_Std_2.5uM_GBTFate1T0_A-1,Arginine_13C-2 15N-1,4.84,7453,0,30180,-1.3,Arginine
Arginine,200908_Std_0uM_GBTFate1T0_A-2,Arginine_13C-2 15N-1,5.89,142159,0,220525,-12.6,Arginine
Arginine,200908_Std_0.5uM_GBTFate1T0_A-2,Arginine_13C-2 15N-1,3.48,4663,0,21166,11.9,Arginine
Arginine,200908_Std_1.0uM_GBTFate1T0_A-2,Arginine_13C-2 15N-1,5.88,173792,0,246467,-11.7,Arginine
Arginine,200908_Std_2.5uM_GBTFate1T0_A-2,Arginine_13C-2 15N-1,5.88,156669,0,241891,-11.3,Arginine
Arginine,191001_Std_AA_AA-IS,Arginine_13C-3 15N-1,0.12,44355,0,165293,-0.9,Arginine
Arginine,200908_Blk_GBTFateBlk_A,Arginine_13C-3 15N-1,4.94,12610,0,40841,-1.6,Arginine
Arginine,200908_Blk_GBTFateBlk_B,Arginine_13C-3 15N-1,3.1,16061,0,53313,-5,Arginine
Arginine,200908_Smp_GBTFate1T0_A,Arginine_13C-3 15N-1,4.29,7942,0,19929,6.2,Arginine
Arginine,200908_Smp_GBTFate1T0_B,Arginine_13C-3 15N-1,3.75,15308,0,74901,2.9,Arginine
Arginine,200908_Smp_GBTFate1T0_C,Arginine_13C-3 15N-1,3.03,8974,0,25441,-5.2,Arginine
Arginine,200908_Smp_GBTFate2T0_A,Arginine_13C-3 15N-1,4.29,7549,0,24993,12.9,Arginine
Arginine,200908_Smp_GBTFate2T0_B,Arginine_13C-3 15N-1,4.3,10204,0,13283,11,Arginine
Arginine,200908_Smp_GBTFate2T0_C,Arginine_13C-3 15N-1,5.88,1061,0,3406,-4,Arginine
Arginine,200908_Smp_GBTFate1Tlong_A,Arginine_13C-3 15N-1,4.29,34837,0,43818,11.4,Arginine
Arginine,200908_Smp_GBTFate1Tlong_B,Arginine_13C-3 15N-1,4.29,9823,0,15717,10.1,Arginine
Arginine,200908_Smp_GBTFate1Tlong_C,Arginine_13C-3 15N-1,3.08,2662,0,8190,5.3,Arginine
Arginine,200908_Smp_GBTFate2Tlong_A,Arginine_13C-3 15N-1,1.78,17375,0,54546,-4.2,Arginine
Arginine,200908_Smp_GBTFate2Tlong_B,Arginine_13C-3 15N-1,4.29,54945,0,54552,11.5,Arginine
Arginine,200908_Std_0.5uM_GBTFate1T0_A-1,Arginine_13C-3 15N-1,4.3,3888,0,9084,6.6,Arginine
Arginine,200908_Std_1.0uM_GBTFate1T0_A-1,Arginine_13C-3 15N-1,4.29,3845,0,7031,10.5,Arginine
Arginine,200908_Std_0uM_GBTFate1T0_A-1,Arginine_13C-3 15N-1,4.3,5347,0,9012,13.3,Arginine
Arginine,200908_Smp_GBTFate2Tlong_C,Arginine_13C-3 15N-1,4.3,21300,0,23491,11.9,Arginine
Arginine,200908_Std_2.5uM_GBTFate1T0_A-1,Arginine_13C-3 15N-1,4.29,3168,0,7736,3.4,Arginine
Arginine,200908_Std_0uM_GBTFate1T0_A-2,Arginine_13C-3 15N-1,4.3,30488,0,29618,12.4,Arginine
Arginine,200908_Std_0.5uM_GBTFate1T0_A-2,Arginine_13C-3 15N-1,4.29,18322,0,22050,12.2,Arginine
Arginine,200908_Std_1.0uM_GBTFate1T0_A-2,Arginine_13C-3 15N-1,4.28,25068,0,22907,10.5,Arginine
Arginine,200908_Std_2.5uM_GBTFate1T0_A-2,Arginine_13C-3 15N-1,4.29,33118,0,26007,11.8,Arginine
Serine,191001_Std_AA_AA-IS,Serine_13C-0 15N-0,2.26,196705424,2557338,132335080,-0.8,Serine
Serine,200908_Blk_GBTFateBlk_A,Serine_13C-0 15N-0,2.36,3101393,0,1092269,-1.7,Serine
Serine,200908_Blk_GBTFateBlk_B,Serine_13C-0 15N-0,2.36,9564276,0,3077580,-1.1,Serine
Serine,200908_Smp_GBTFate1T0_A,Serine_13C-0 15N-0,2.35,7740037,0,4030769,-0.9,Serine
Serine,200908_Smp_GBTFate1T0_B,Serine_13C-0 15N-0,2.36,46522748,0,13234914,-1.3,Serine
Serine,200908_Smp_GBTFate1T0_C,Serine_13C-0 15N-0,2.36,22507604,0,5935968,-1.2,Serine
Serine,200908_Smp_GBTFate2T0_A,Serine_13C-0 15N-0,2.36,19625970,0,7620347,-1,Serine
Serine,200908_Smp_GBTFate2T0_B,Serine_13C-0 15N-0,2.35,33049022,0,8571795,-1.2,Serine
Serine,200908_Smp_GBTFate2T0_C,Serine_13C-0 15N-0,2.36,36111428,36528,11844741,-1.1,Serine
Serine,200908_Smp_GBTFate1Tlong_A,Serine_13C-0 15N-0,2.36,38427748,0,11561821,-1,Serine
Serine,200908_Smp_GBTFate1Tlong_B,Serine_13C-0 15N-0,2.35,57657736,325118,16367684,-0.8,Serine
Serine,200908_Smp_GBTFate1Tlong_C,Serine_13C-0 15N-0,2.36,22345742,0,7181443,-1,Serine
Serine,200908_Smp_GBTFate2Tlong_A,Serine_13C-0 15N-0,2.35,32306994,0,9678823,-0.4,Serine
Serine,200908_Smp_GBTFate2Tlong_B,Serine_13C-0 15N-0,2.36,9615128,0,5350016,-1.5,Serine
Serine,200908_Std_0.5uM_GBTFate1T0_A-1,Serine_13C-0 15N-0,2.39,63363400,1408072,20197644,-0.3,Serine
Serine,200908_Std_1.0uM_GBTFate1T0_A-1,Serine_13C-0 15N-0,2.35,115244664,3369769,39193692,-0.8,Serine
Serine,200908_Std_0uM_GBTFate1T0_A-1,Serine_13C-0 15N-0,2.37,7328687,0,2577225,-0.5,Serine
Serine,200908_Smp_GBTFate2Tlong_C,Serine_13C-0 15N-0,2.36,42597680,0,10622613,-0.8,Serine
Serine,200908_Std_2.5uM_GBTFate1T0_A-1,Serine_13C-0 15N-0,2.35,191751296,5266946,72621736,-0.7,Serine
Serine,200908_Std_0uM_GBTFate1T0_A-2,Serine_13C-0 15N-0,2.35,16267925,0,4901062,-1.4,Serine
Serine,200908_Std_0.5uM_GBTFate1T0_A-2,Serine_13C-0 15N-0,2.34,164914560,1025721,38220364,-0.4,Serine
Serine,200908_Std_1.0uM_GBTFate1T0_A-2,Serine_13C-0 15N-0,2.35,227674912,12811105,68551648,-0.7,Serine
Serine,200908_Std_2.5uM_GBTFate1T0_A-2,Serine_13C-0 15N-0,2.35,444300992,19544978,133724088,-1.6,Serine
Serine,191001_Std_AA_AA-IS,Serine_13C-1 15N-0,2.26,27014768,174197,18223310,0,Serine
Serine,200908_Blk_GBTFateBlk_A,Serine_13C-1 15N-0,2.3,145127,308462,145978,-8.5,Serine
Serine,200908_Blk_GBTFateBlk_B,Serine_13C-1 15N-0,2.28,202739,388239,160328,-7.9,Serine
Serine,200908_Smp_GBTFate1T0_A,Serine_13C-1 15N-0,2.31,103700,581675,110117,-8.1,Serine
Serine,200908_Smp_GBTFate1T0_B,Serine_13C-1 15N-0,2.35,6709952,48679,2051815,-1.7,Serine
Serine,200908_Smp_GBTFate1T0_C,Serine_13C-1 15N-0,2.36,1036592,1887137,609818,-3,Serine
Serine,200908_Smp_GBTFate2T0_A,Serine_13C-1 15N-0,2.36,2825564,105623,1098156,-2.7,Serine
Serine,200908_Smp_GBTFate2T0_B,Serine_13C-1 15N-0,2.35,3415245,1151154,1164254,-2.6,Serine
Serine,200908_Smp_GBTFate2T0_C,Serine_13C-1 15N-0,2.36,3793404,1304494,1623558,-1.2,Serine
Serine,200908_Smp_GBTFate1Tlong_A,Serine_13C-1 15N-0,2.36,4295640,1298707,1731515,-1,Serine
Serine,200908_Smp_GBTFate1Tlong_B,Serine_13C-1 15N-0,2.35,5765138,1174129,2318336,-0.6,Serine
Serine,200908_Smp_GBTFate1Tlong_C,Serine_13C-1 15N-0,2.36,2403783,1025044,759223,-3.6,Serine
Serine,200908_Smp_GBTFate2Tlong_A,Serine_13C-1 15N-0,2.35,3490964,1043307,1404099,-0.9,Serine
Serine,200908_Smp_GBTFate2Tlong_B,Serine_13C-1 15N-0,2.36,1155538,1354241,741750,-3.2,Serine
Serine,200908_Std_0.5uM_GBTFate1T0_A-1,Serine_13C-1 15N-0,2.39,7787740,1721576,2823480,-0.5,Serine
Serine,200908_Std_1.0uM_GBTFate1T0_A-1,Serine_13C-1 15N-0,2.35,16263615,181347,5402192,-0.6,Serine
Serine,200908_Std_0uM_GBTFate1T0_A-1,Serine_13C-1 15N-0,2.37,259378,1912161,224879,-4.2,Serine
Serine,200908_Smp_GBTFate2Tlong_C,Serine_13C-1 15N-0,2.36,5679186,708901,1618248,-1.1,Serine
Serine,200908_Std_2.5uM_GBTFate1T0_A-1,Serine_13C-1 15N-0,2.35,25298314,1837018,9736487,-0.6,Serine
Serine,200908_Std_0uM_GBTFate1T0_A-2,Serine_13C-1 15N-0,2.35,834050,1251559,555770,-3.1,Serine
Serine,200908_Std_0.5uM_GBTFate1T0_A-2,Serine_13C-1 15N-0,2.34,20577186,1480879,5071503,0,Serine
Serine,200908_Std_1.0uM_GBTFate1T0_A-2,Serine_13C-1 15N-0,2.35,29843392,2792768,9442793,-0.2,Serine
Serine,200908_Std_2.5uM_GBTFate1T0_A-2,Serine_13C-1 15N-0,2.35,57012220,3082772,17542414,-0.9,Serine
Serine,191001_Std_AA_AA-IS,Serine_13C-2 15N-0,2.26,2308936,0,1452755,-1.7,Serine
Serine,200908_Blk_GBTFateBlk_A,Serine_13C-2 15N-0,0.56,708044,0,519369,-8.9,Serine
Serine,200908_Blk_GBTFateBlk_B,Serine_13C-2 15N-0,0.82,494687,0,127305,-8.6,Serine
Serine,200908_Smp_GBTFate1T0_A,Serine_13C-2 15N-0,0.78,808831,0,248355,-8.2,Serine
Serine,200908_Smp_GBTFate1T0_B,Serine_13C-2 15N-0,2.34,277463,0,197411,-3.8,Serine
Serine,200908_Smp_GBTFate1T0_C,Serine_13C-2 15N-0,0.56,1111950,0,564226,-7.9,Serine
Serine,200908_Smp_GBTFate2T0_A,Serine_13C-2 15N-0,0.55,1056246,0,881963,-8.2,Serine
Serine,200908_Smp_GBTFate2T0_B,Serine_13C-2 15N-0,0.76,976675,86445,270066,-8.5,Serine
Serine,200908_Smp_GBTFate2T0_C,Serine_13C-2 15N-0,1.3,245925,33464,99214,-8.4,Serine
Serine,200908_Smp_GBTFate1Tlong_A,Serine_13C-2 15N-0,0.79,503453,0,346362,-8.2,Serine
Serine,200908_Smp_GBTFate1Tlong_B,Serine_13C-2 15N-0,2.36,429093,0,274318,-3.9,Serine
Serine,200908_Smp_GBTFate1Tlong_C,Serine_13C-2 15N-0,1.38,132716,0,92628,-8.2,Serine
Serine,200908_Smp_GBTFate2Tlong_A,Serine_13C-2 15N-0,1.3,400954,0,110429,-7.8,Serine
Serine,200908_Smp_GBTFate2Tlong_B,Serine_13C-2 15N-0,2.29,13712,0,41831,-5.9,Serine
Serine,200908_Std_0.5uM_GBTFate1T0_A-1,Serine_13C-2 15N-0,2.39,857893,0,369536,-5.3,Serine
Serine,200908_Std_1.0uM_GBTFate1T0_A-1,Serine_13C-2 15N-0,2.36,1567208,0,583501,-4.3,Serine
Serine,200908_Std_0uM_GBTFate1T0_A-1,Serine_13C-2 15N-0,1.44,121940,0,75373,-8,Serine
Serine,200908_Smp_GBTFate2Tlong_C,Serine_13C-2 15N-0,0.56,909911,0,705370,-8.1,Serine
Serine,200908_Std_2.5uM_GBTFate1T0_A-1,Serine_13C-2 15N-0,2.35,2429733,0,916259,-4.2,Serine
Serine,200908_Std_0uM_GBTFate1T0_A-2,Serine_13C-2 15N-0,1.25,200284,44504,82645,-8,Serine
Serine,200908_Std_0.5uM_GBTFate1T0_A-2,Serine_13C-2 15N-0,2.3,273648,2957,284758,-4.2,Serine
Serine,200908_Std_1.0uM_GBTFate1T0_A-2,Serine_13C-2 15N-0,2.35,2615817,0,966139,-4,Serine
Serine,200908_Std_2.5uM_GBTFate1T0_A-2,Serine_13C-2 15N-0,2.35,4231860,0,1823619,-3.8,Serine
Serine,191001_Std_AA_AA-IS,Serine_13C-3 15N-0,2.24,3420457,15752,2644550,6,Serine
Serine,200908_Blk_GBTFateBlk_A,Serine_13C-3 15N-0,5.96,172035,0,283481,8.5,Serine
Serine,200908_Blk_GBTFateBlk_B,Serine_13C-3 15N-0,0.11,26649,0,101883,8.1,Serine
Serine,200908_Smp_GBTFate1T0_A,Serine_13C-3 15N-0,0.6,14539,0,28775,-5.4,Serine
Serine,200908_Smp_GBTFate1T0_B,Serine_13C-3 15N-0,0.56,6046,0,20408,-3.5,Serine
Serine,200908_Smp_GBTFate1T0_C,Serine_13C-3 15N-0,1.15,6269,0,26549,-7.8,Serine
Serine,200908_Smp_GBTFate2T0_A,Serine_13C-3 15N-0,0.6,6976,0,25993,-2.4,Serine
Serine,200908_Smp_GBTFate2T0_B,Serine_13C-3 15N-0,1.28,1625,0,5057,-4.8,Serine
Serine,200908_Smp_GBTFate2T0_C,Serine_13C-3 15N-0,0.57,7910,0,24627,-4,Serine
Serine,200908_Smp_GBTFate1Tlong_A,Serine_13C-3 15N-0,0.58,20058,0,62326,-3.7,Serine
Serine,200908_Smp_GBTFate1Tlong_B,Serine_13C-3 15N-0,0.58,2508,0,6497,-6.6,Serine
Serine,200908_Smp_GBTFate1Tlong_C,Serine_13C-3 15N-0,5.96,119205,0,170124,8,Serine
Serine,200908_Smp_GBTFate2Tlong_A,Serine_13C-3 15N-0,0.81,2476,0,8503,-8.7,Serine
Serine,200908_Smp_GBTFate2Tlong_B,Serine_13C-3 15N-0,0.57,4908,0,19175,-8.7,Serine
Serine,200908_Std_0.5uM_GBTFate1T0_A-1,Serine_13C-3 15N-0,1.02,3787,0,15584,-9.3,Serine
Serine,200908_Std_1.0uM_GBTFate1T0_A-1,Serine_13C-3 15N-0,0.57,7778,0,23903,-4.3,Serine
Serine,200908_Std_0uM_GBTFate1T0_A-1,Serine_13C-3 15N-0,3.24,1397,0,4573,-8.6,Serine
Serine,200908_Smp_GBTFate2Tlong_C,Serine_13C-3 15N-0,2.36,4174,0,11725,-10.6,Serine
Serine,200908_Std_2.5uM_GBTFate1T0_A-1,Serine_13C-3 15N-0,2.35,19278,0,58572,-3.7,Serine
Serine,200908_Std_0uM_GBTFate1T0_A-2,Serine_13C-3 15N-0,5.96,165373,0,204721,7.9,Serine
Serine,200908_Std_0.5uM_GBTFate1T0_A-2,Serine_13C-3 15N-0,1.07,7014,0,25940,-2.4,Serine
Serine,200908_Std_1.0uM_GBTFate1T0_A-2,Serine_13C-3 15N-0,1.02,7186,0,27205,1.6,Serine
Serine,200908_Std_2.5uM_GBTFate1T0_A-2,Serine_13C-3 15N-0,2.36,27066,0,85241,-3,Serine
Serine,191001_Std_AA_AA-IS,Serine_13C-0 15N-1,2.26,4078864,12873,3206367,8.2,Serine
Serine,200908_Blk_GBTFateBlk_A,Serine_13C-0 15N-1,2.3,171171,452804,142664,6.5,Serine
Serine,200908_Blk_GBTFateBlk_B,Serine_13C-0 15N-1,2.29,57630,543314,72983,6.7,Serine
Serine,200908_Smp_GBTFate1T0_A,Serine_13C-0 15N-1,2.33,539780,205984,300734,6.3,Serine
Serine,200908_Smp_GBTFate1T0_B,Serine_13C-0 15N-1,2.3,611400,9390,381245,8.2,Serine
Serine,200908_Smp_GBTFate1T0_C,Serine_13C-0 15N-1,2.28,192105,180344,263342,7.1,Serine
Serine,200908_Smp_GBTFate2T0_A,Serine_13C-0 15N-1,2.31,198938,108478,185899,6,Serine
Serine,200908_Smp_GBTFate2T0_B,Serine_13C-0 15N-1,2.31,224888,218924,199950,7.6,Serine
Serine,200908_Smp_GBTFate2T0_C,Serine_13C-0 15N-1,2.28,316158,222664,283612,6.9,Serine
Serine,200908_Smp_GBTFate1Tlong_A,Serine_13C-0 15N-1,2.31,336530,212343,230789,8,Serine
Serine,200908_Smp_GBTFate1Tlong_B,Serine_13C-0 15N-1,2.31,147616,143897,174569,9.3,Serine
Serine,200908_Smp_GBTFate1Tlong_C,Serine_13C-0 15N-1,2.29,260479,234748,216699,6.9,Serine
Serine,200908_Smp_GBTFate2Tlong_A,Serine_13C-0 15N-1,2.32,162682,150035,131831,9.4,Serine
Serine,200908_Smp_GBTFate2Tlong_B,Serine_13C-0 15N-1,2.32,310192,538695,179051,6.2,Serine
Serine,200908_Std_0.5uM_GBTFate1T0_A-1,Serine_13C-0 15N-1,2.29,716435,618199,300788,7.2,Serine
Serine,200908_Std_1.0uM_GBTFate1T0_A-1,Serine_13C-0 15N-1,2.35,1558977,946638,696078,9.4,Serine
Serine,200908_Std_0uM_GBTFate1T0_A-1,Serine_13C-0 15N-1,2.3,295343,137899,190358,6.6,Serine
Serine,200908_Smp_GBTFate2Tlong_C,Serine_13C-0 15N-1,2.29,133290,104094,142603,9.1,Serine
Serine,200908_Std_2.5uM_GBTFate1T0_A-1,Serine_13C-0 15N-1,2.35,3442032,436896,1496695,8.8,Serine
Serine,200908_Std_0uM_GBTFate1T0_A-2,Serine_13C-0 15N-1,2.29,330174,391492,269542,6.7,Serine
Serine,200908_Std_0.5uM_GBTFate1T0_A-2,Serine_13C-0 15N-1,2.34,2468744,706144,764203,9.1,Serine
Serine,200908_Std_1.0uM_GBTFate1T0_A-2,Serine_13C-0 15N-1,2.35,3085354,1720216,1237827,9.1,Serine
Serine,200908_Std_2.5uM_GBTFate1T0_A-2,Serine_13C-0 15N-1,2.35,9348417,835455,3137260,8.4,Serine
Serine,191001_Std_AA_AA-IS,Serine_13C-1 15N-1,2.26,510370,0,380078,8.3,Serine
Serine,200908_Blk_GBTFateBlk_A,Serine_13C-1 15N-1,0.56,848159,0,673261,6.9,Serine
Serine,200908_Blk_GBTFateBlk_B,Serine_13C-1 15N-1,1.37,166704,0,106642,6.8,Serine
Serine,200908_Smp_GBTFate1T0_A,Serine_13C-1 15N-1,1.18,239752,0,163079,5.5,Serine
Serine,200908_Smp_GBTFate1T0_B,Serine_13C-1 15N-1,0.55,1139754,0,758979,6.1,Serine
Serine,200908_Smp_GBTFate1T0_C,Serine_13C-1 15N-1,0.77,502775,0,241099,8,Serine
