type,SampID,Experiment,Timepoint,ionization,runDate,N.lab,C.lab,Precursor Ion Name,Protein Name,Fraction1,iso.mz,MID.mean,MID.sd,Area.filled.w.background.mean,Area.filled.w.background.sd
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,2,Adenosine_13C-2 15N-1,Adenosine,HILICPos,271.108324,2.4047663452714545e-4,1.6796711021253933e-4,10215,6434.4525019616085
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,2,Deoxyadenosine_13C-2 15N-1,Deoxyadenosine,HILICPos,255.113409,0,0,0,0
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,2,Glycerophosphocholine_13C-2 15N-1,Glycerophosphocholine,HILICPos,261.114396,1.3322004126980276e-5,2.3074388006572103e-5,1041,1803.0648906792012
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,2,Guanine_13C-2 15N-1,Guanine,HILICPos,155.060979,3.0421392682253656e-5,3.389229579058674e-5,819.3333333333334,719.9752310554394
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,2,S-Farnesyl-L-cysteine methyl ester_13C-2 15N-1,S-Farnesyl-L-cysteine methyl ester,HILICPos,343.23477,0.020187503357868158,0.028549441039149547,1503,2125.562984246762
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,2,Trimethylamine N-oxide_13C-2 15N-1,Trimethylamine N-oxide,HILICPos,79.079983,1.3642357626710639e-5,1.4201704211560762e-5,1248.3333333333333,1122.612280947137
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,3,Adenine_13C-3 15N-1,Adenine,HILICPos,140.069418,0,0,0,0
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,3,Adenosine_13C-3 15N-1,Adenosine,HILICPos,272.111678,6.600662504251623e-5,1.1432682820978633e-4,2680.3333333333335,4642.473514553781
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,3,beta-Alaninebetaine_13C-3 15N-1,beta-Alaninebetaine,HILICPos,136.108898,0,0,0,0
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,3,Creatine_13C-3 15N-1,Creatine,HILICPos,136.0844,0.03512019154694761,0.00905147803228136,222271.33333333334,23597.59746951654
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,3,Deoxyadenosine_13C-3 15N-1,Deoxyadenosine,HILICPos,256.116763,0,0,0,0
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,3,Dimethylglycine_13C-3 15N-1,Dimethylglycine,HILICPos,108.078252,NaN,NA,0,0
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,3,Glycine betaine_13C-3 15N-1,Glycine betaine,HILICPos,122.093902,1.1467367087339311e-4,1.4860732778832784e-5,419662,115510.27708823142
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,3,Guanine_13C-3 15N-1,Guanine,HILICPos,156.064333,0,0,0,0
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,3,Sarcosine_13C-3 15N-1,Sarcosine,HILICPos,94.062602,0.3145806665536676,0.08130007717147383,359120,90382.81569524153
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,3,Trimethylamine N-oxide_13C-3 15N-1,Trimethylamine N-oxide,HILICPos,80.083337,0.04481384362235859,0.02186658783066375,3072831.6666666665,387996.7088679147
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,4,Adenine_13C-4 15N-1,Adenine,HILICPos,141.072772,0,0,0,0
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,4,Adenosine_13C-4 15N-1,Adenosine,HILICPos,273.115032,1.4562337125410249e-5,2.5222707778157064e-5,591.3333333333334,1024.2193775423962
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,4,Carnitine_13C-4 15N-1,Carnitine,HILICPos,167.123471,5.627289584248953e-5,9.746751468822332e-5,1404.3333333333333,2432.3766840958933
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,4,Choline_13C-4 15N-1,Choline,HILICPos,109.117991,6.944161351413128e-5,1.2027640276603695e-4,3659,6337.5739048945225
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,4,Deoxyadenosine_13C-4 15N-1,Deoxyadenosine,HILICPos,257.120117,0,0,0,0
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,4,Dimethylglycine_13C-4 15N-1,Dimethylglycine,HILICPos,109.081606,NaN,NA,804543.3333333334,699746.2231640363
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,4,Glycerophosphocholine_13C-4 15N-1,Glycerophosphocholine,HILICPos,263.121104,7.131538445499648e-4,9.574982445607242e-5,60254.333333333336,4731.669613712831
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,4,Glycine betaine_13C-4 15N-1,Glycine betaine,HILICPos,123.097256,0.017633434971365734,6.82160043337325e-4,63629584.333333336,9427432.405873686
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,4,Guanine_13C-4 15N-1,Guanine,HILICPos,157.067687,0,0,0,0
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,5,(3-Carboxypropyl)trimethylammonium_13C-5 15N-1,(3-Carboxypropyl)trimethylammonium,HILICPos,152.13191,0.008610298100440304,0.0036034025119471556,54151.666666666664,30154.276053875565
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,5,Adenosine_13C-5 15N-1,Adenosine,HILICPos,274.118386,1.2378871406635293e-5,2.1440834216653944e-5,555.6666666666666,962.4428987391061
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,5,Carnitine_13C-5 15N-1,Carnitine,HILICPos,168.126825,0.04249413554836004,0.019815575198219894,929490.6666666666,614334.4239958667
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,5,Choline_13C-5 15N-1,Choline,HILICPos,110.121345,0.05337439182312946,0.006994423237791081,4475365.333333333,1139975.2826734153
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,5,Glycerophosphocholine_13C-5 15N-1,Glycerophosphocholine,HILICPos,264.124458,0.04655637802622078,0.004883683518014467,3934721.6666666665,119760.35749083807
Smp,GBTFate1MT12,Fate1,12,pos,200605,1,5,Glycine betaine_13C-5 15N-1,Glycine betaine,HILICPos,124.10061,0.7118728557377065,0.025766909741675247,2569613488,387850382.8738569
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,(3-Carboxypropyl)trimethylammonium_13C-0 15N-0,(3-Carboxypropyl)trimethylammonium,HILICPos,146.118104,0.9210618628157735,0.006321319445105543,9137813,1713187.9582261252
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,2-O-alpha-D-Glucosylglycerol_13C-0,Glucosylglycerol,HILICPos,255.107995,0.9282437875840039,0.001591474644541259,3779841.6666666665,973097.0321449621
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Adenine_13C-0 15N-0,Adenine,HILICPos,136.06232,0.9208759153767065,0.0028354245262611605,87326904.33333333,28644032.86660238
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Adenosine_13C-0 15N-0,Adenosine,HILICPos,268.10458,0.8544965345216228,0.006732817468451313,81950049,16198605.728823947
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,beta-Alanine_13C-0 15N-0,beta-Alanine,HILICPos,90.055504,0.9826880949238099,0.001589436314440615,5980991.666666667,1854097.422004662
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,beta-Alaninebetaine_13C-0 15N-0,beta-Alaninebetaine,HILICPos,132.1018,0.9374631318240827,0.0011590895247558053,247268077.33333334,77389870.22328185
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Betonicine_13C-0 15N-0,Betonicine,HILICPos,160.097369,0.9400257508424091,0.0017853740433679663,35697024,10749077.419892183
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Carnitine_13C-0 15N-0,Carnitine,HILICPos,162.113019,0.7907764304845238,0.04385559759954586,30354405.666666668,8062971.768589131
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Choline_13C-0 15N-0,Choline,HILICPos,104.107539,0.7781572419653049,0.008972790277130608,171047590.33333334,49133812.77400977
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Creatine_13C-0 15N-0,Creatine,HILICPos,132.077302,0.8879809718163642,0.010243689910599443,8197444.666666667,1452613.151251679
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Cytosine_13C-0 15N-0,Cytosine,HILICPos,112.051087,0.9636125161592668,0.0029182470074148098,73024017.66666667,4320323.2948386315
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,HILICPos,252.109665,0.8932344223931983,0.001552437679149686,16647478.333333334,3793961.1560912607
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Dimethylsulfoniopropionate_13C-0,DMSP,HILICPos,135.047977,0.9466639463283889,4.7481155440057423e-4,562787982.6666666,133850045.32602723
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,HILICPos,258.110652,0.7650790328073547,0.011737288507485644,140969565.66666666,32769900.660438344
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Glycine betaine_13C-0 15N-0,Glycine betaine,HILICPos,118.086804,0.14137505831370106,0.00380109083189394,1242833282,222996268.27453786
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Gonyol_13C-0,Gonyol,HILICPos,179.074191,0.9320240381667053,0.0013541958012176164,144689066.33333334,43337873.977094784
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Guanine_13C-0 15N-0,Guanine,HILICPos,152.057235,0.9368492617062484,0.001262719207411737,37122829.333333336,14907373.185809676
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Guanosine_13C-0 15N-0,Guanosine,HILICPos,284.099495,0.9036744502653725,0.015905716649104115,1103299,99849.42457520725
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Homarine_13C-0 15N-0,Homarine,HILICPos,138.055503,0.9250924919809874,2.0284692550472862e-4,1286934191.3333333,176745826.08806014
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,L-Alanine_13C-0 15N-0,L-Alanine,HILICPos,90.055504,0.9831850483879593,0.001960278244289133,9777915.333333334,3095071.48795215
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,L-Arginine_13C-0 15N-0,L-Arginine,HILICPos,175.119501,0.9519000744907254,3.015453627296439e-4,25492496.666666668,7392270.405020189
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,L-Glutamic acid_13C-0 15N-0,L-Glutamic acid,HILICPos,148.060984,0.9507407052996771,2.0267320049747924e-4,67733124,9657895.851840192
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,L-Glutamine_13C-0 15N-0,L-Glutamine,HILICPos,147.076968,0.9565014248609488,0.0015447537499178497,44743699.333333336,13350571.993174424
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,L-Histidine_13C-0 15N-0,L-Histidine,HILICPos,156.077302,0.9495768354717761,0.0080034776394835,1999836.5,828052.4463610381
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,L-Isoleucine_13C-0 15N-0,L-Isoleucine,HILICPos,132.102454,0.8797205678881579,0.07594421385820437,2155563.6666666665,2094877.1532775695
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,L-Leucine_13C-0 15N-0,L-Leucine,HILICPos,132.102454,0.9181103249933544,0.056443571133196445,10005928.333333334,6628887.62244657
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,L-Methionine_13C-0 15N-0,L-Methionine,HILICPos,150.058876,0.9719015286930601,0.0071512877290785355,4587926,1370627.2975907782
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,L-Proline_13C-0 15N-0,L-Proline,HILICPos,116.071154,0.9548225685849467,9.288555911100168e-4,45568228.333333336,5546210.255576445
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,L-Tyrosine_13C-0 15N-0,L-Tyrosine,HILICPos,182.081719,0.9305412028891459,0.0046302630957902454,2520922,799114.4674431818
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,HILICPos,204.123584,1,0,6954769.666666667,1184102.8078061184
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Proline betaine_13C-0 15N-0,Proline betaine,HILICPos,144.102454,0.9543274612712607,7.404761709707883e-4,11754917.333333334,3688908.048922382
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Sarcosine_13C-0 15N-0,Sarcosine,HILICPos,90.055504,0.6323819346352447,0.06735964187993684,1542514,291287.5546998189
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Taurine_13C-0 15N-0,Taurine,HILICPos,126.022491,0.9852490822533948,8.993126689632224e-4,36691355,7722702.769583457
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Trigonelline_13C-0 15N-0,Trigonelline,HILICPos,138.055503,0.921211110770479,5.125258980972611e-4,189911632.66666666,28027694.667755846
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,0,Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,HILICPos,76.076239,0.6737109160669287,0.07434799301236977,75347424,45618252.441368245
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,(3-Carboxypropyl)trimethylammonium_13C-1 15N-0,(3-Carboxypropyl)trimethylammonium,HILICPos,147.121458,0.04428653980992024,0.003958296854507719,434576.6666666667,45607.75062786295
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,2-O-alpha-D-Glucosylglycerol_13C-1,Glucosylglycerol,HILICPos,256.111349,0.071756212415996,0.0015914746445412512,293231.3333333333,80366.96485704392
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Adenine_13C-1 15N-0,Adenine,HILICPos,137.065674,0.05954697643947587,0.0019564872643402014,5690770,2050677.0988227278
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Adenosine_13C-1 15N-0,Adenosine,HILICPos,269.107934,0.10662364097706596,0.002061766426756051,10222495.666666666,1994932.4433284285
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,beta-Alanine_13C-1 15N-0,beta-Alanine,HILICPos,91.058858,0.017311905076190147,0.0015894363144406337,106895.33333333333,41073.549071553745
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,beta-Alaninebetaine_13C-1 15N-0,beta-Alaninebetaine,HILICPos,133.105154,0.05939849483416727,9.138539089746792e-4,15717786.333333334,5151578.463900587
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Betonicine_13C-1 15N-0,Betonicine,HILICPos,161.100723,0.0590904649785329,0.002044509508620443,2259839.6666666665,767230.1194304961
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Carnitine_13C-1 15N-0,Carnitine,HILICPos,163.116373,0.04210404159356754,0.0022904313935633116,1622349.6666666667,466662.73806393985
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Choline_13C-1 15N-0,Choline,HILICPos,105.110893,0.038954036997559054,4.7658464795311873e-4,8597122.333333334,2633882.7275071177
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Creatine_13C-1 15N-0,Creatine,HILICPos,133.080656,0.026025623376499576,0.0015627985616246747,238499,29053.575563086895
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Cytosine_13C-1 15N-0,Cytosine,HILICPos,113.054441,0.02992814225469609,0.0022696365447730225,2275413.3333333335,313690.81932586635
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Deoxyadenosine_13C-1 15N-0,Deoxyadenosine,HILICPos,253.113019,0.08649909818451755,7.197484919341725e-4,1612046.6666666667,369052.110236933
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Dimethylsulfoniopropionate_13C-1,DMSP,HILICPos,136.051331,0.052547627682909215,4.316462136600521e-4,31258822.333333332,7585173.492183902
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Glycerophosphocholine_13C-1 15N-0,Glycerophosphocholine,HILICPos,259.114006,0.06354786234140378,0.0013626740375569538,11722543,2798750.154209732
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Glycine betaine_13C-1 15N-0,Glycine betaine,HILICPos,119.090158,0.007481562518473697,1.7532309080270332e-4,65730022.666666664,11379017.091218615
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Gonyol_13C-1,Gonyol,HILICPos,180.077545,0.06646893502139153,0.0012731765766673695,10361182,3338805.4119382277
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Guanine_13C-1 15N-0,Guanine,HILICPos,153.060589,0.049858037265530876,0.0010988861285483613,1987435.3333333333,838931.577368699
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Guanosine_13C-1 15N-0,Guanosine,HILICPos,285.102849,0.09411324186589225,0.013575093220067848,115844,26182.388603792435
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Homarine_13C-1 15N-0,Homarine,HILICPos,139.058857,0.07054690857749318,1.548875550332339e-4,98158053,13665227.568462078
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Hypoxanthine_13C-1 15N-0,Hypoxanthine,HILICPos,138.04969,1,0,195100,125902.61276081605
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,L-Alanine_13C-1 15N-0,L-Alanine,HILICPos,91.058858,0.016498460582062505,0.0018738857803136644,167786,69736.73637330614
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,L-Arginine_13C-1 15N-0,L-Arginine,HILICPos,176.122855,0.04091877778954424,4.6690350105086205e-4,1098002.3333333333,327257.1036376954
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,L-Glutamic acid_13C-1 15N-0,L-Glutamic acid,HILICPos,149.064338,0.0454137200946925,1.728814720865614e-4,3235147,458071.8853749922
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,L-Glutamine_13C-1 15N-0,L-Glutamine,HILICPos,148.080322,0.0378855485461562,0.0014696991634971517,1786028,596487.0631128558
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,L-Histidine_13C-1 15N-0,L-Histidine,HILICPos,157.080656,0.049768696585671235,0.008929035079979974,108973.5,63122.71524974191
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,L-Isoleucine_13C-1 15N-0,L-Isoleucine,HILICPos,133.105808,0.12027943211184215,0.07594421385820435,194115.66666666666,101940.65661125268
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,L-Leucine_13C-1 15N-0,L-Leucine,HILICPos,133.105808,0.081775693429649,0.05631364690938108,630278.3333333334,283386.42333981587
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,L-Methionine_13C-1 15N-0,L-Methionine,HILICPos,151.06223,0.028098471306939845,0.00715128772907855,125980.66666666667,10986.587838511707
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,L-Proline_13C-1 15N-0,L-Proline,HILICPos,117.074508,0.04228237836549604,5.556615885657115e-4,2020007.3333333333,270774.4386797493
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,L-Tyrosine_13C-1 15N-0,L-Tyrosine,HILICPos,183.085073,0.06945879711085409,0.004630263095790217,185451.66666666666,47267.27356568531
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Proline betaine_13C-1 15N-0,Proline betaine,HILICPos,145.105808,0.04567253872873933,7.404761709708057e-4,560730.6666666666,166506.07514842614
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Sarcosine_13C-1 15N-0,Sarcosine,HILICPos,91.058858,0.012109256284973691,0.0021709656414814365,29211,4759.92615488938
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Taurine_13C-1 15N-0,Taurine,HILICPos,127.025845,0.01371881065119175,4.727840865979012e-4,512648.3333333333,119416.24020765908
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Trigonelline_13C-1 15N-0,Trigonelline,HILICPos,139.058857,0.07462530350493952,3.255173670711212e-4,15391645,2350710.78207486
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,1,Trimethylamine N-oxide_13C-1 15N-0,Trimethylamine N-oxide,HILICPos,77.079593,0.01518802162053705,0.0035988109476876758,1770075.6666666667,1243830.8144206484
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,2-O-alpha-D-Glucosylglycerol_13C-2,Glucosylglycerol,HILICPos,257.114703,0,0,0,0
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Adenine_13C-2 15N-0,Adenine,HILICPos,138.069028,0.0030491130828572584,1.169500530726073e-4,290976.3333333333,105381.44076797078
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Adenosine_13C-2 15N-0,Adenosine,HILICPos,270.111288,0.013760647481248571,9.584221323445421e-4,1319398.6666666667,268686.30099119927
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,beta-Alaninebetaine_13C-2 15N-0,beta-Alaninebetaine,HILICPos,134.108508,9.914878353876522e-4,8.767218073893532e-5,265212,99229.3494435996
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Choline_13C-2 15N-0,Choline,HILICPos,106.114247,3.616463297576577e-4,3.347785086832798e-5,78502.66666666667,17621.37084149055
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Creatine_13C-2 15N-0,Creatine,HILICPos,134.08401,0,0,0,0
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Deoxyadenosine_13C-2 15N-0,Deoxyadenosine,HILICPos,254.116373,0.0077711103867708345,0.0010573471182092362,147652.66666666666,50725.90014315501
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Dimethylsulfoniopropionate_13C-2,DMSP,HILICPos,137.054685,7.884259887018469e-4,4.834441912717111e-5,472462,139916.89648144715
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Glycerophosphocholine_13C-2 15N-0,Glycerophosphocholine,HILICPos,260.11736,0.008420324565978084,1.577813306000431e-4,1552730,367735.79185197625
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Glycine betaine_13C-2 15N-0,Glycine betaine,HILICPos,120.093512,1.3472095401928367e-4,3.1332072249268254e-6,1181604,184571.36364831898
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Gonyol_13C-2,Gonyol,HILICPos,181.080899,0.0015070268119031912,9.068841456056517e-5,236661.33333333334,86017.01198212673
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Guanine_13C-2 15N-0,Guanine,HILICPos,154.063943,0.001833961507428906,2.3623163085654663e-4,70237.33333333333,19120.810033399037
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Guanosine_13C-2 15N-0,Guanosine,HILICPos,286.106203,0.0022123078687352614,0.003831829630633891,3022.3333333333335,5234.834890742337
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Homarine_13C-2 15N-0,Homarine,HILICPos,140.062211,0.001545606843177519,3.268493445821576e-5,2152902.3333333335,325408.84902278444
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,L-Leucine_13C-2 15N-0,L-Leucine,HILICPos,134.109162,0,0,0,0
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Trigonelline_13C-2 15N-0,Trigonelline,HILICPos,140.062211,0.0015580045691078223,8.133765951024085e-5,322786.6666666667,65173.38528366724
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,2,Trimethylamine N-oxide_13C-2 15N-0,Trimethylamine N-oxide,HILICPos,78.082947,1.0077370639164224e-5,8.81999663245275e-6,1320,1196.4150617574153
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,3,Adenosine_13C-3 15N-0,Adenosine,HILICPos,271.114642,0.0011197288652217254,3.780471328065223e-5,107760,24482.975248118844
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,3,beta-Alaninebetaine_13C-3 15N-0,beta-Alaninebetaine,HILICPos,135.111862,1.0080957257184024e-5,1.137147928402263e-5,2343.6666666666665,2162.255843634914
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,3,Glycerophosphocholine_13C-3 15N-0,Glycerophosphocholine,HILICPos,261.120714,5.199038398223102e-4,7.463820829595226e-5,97306.66666666667,31664.096297436525
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,3,Glycine betaine_13C-3 15N-0,Glycine betaine,HILICPos,121.096866,9.414672859621732e-6,6.85130321626997e-6,88477.66666666667,77340.96738684701
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,3,Homarine_13C-3 15N-0,Homarine,HILICPos,141.065565,0,0,0,0
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,3,Trigonelline_13C-3 15N-0,Trigonelline,HILICPos,141.065565,0,0,0,0
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,4,Adenosine_13C-4 15N-0,Adenosine,HILICPos,272.117996,0,0,0,0
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,4,Dimethylglycine_13C-4 15N-0,Dimethylglycine,HILICPos,108.08457,5.138223601181559e-4,3.6116541501318704e-5,4048,536.5062907366511
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,4,Dimethylsulfoniopropionate_13C-4,DMSP,HILICPos,139.061393,0,0,0,0
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,4,Glycine betaine_13C-4 15N-0,Glycine betaine,HILICPos,122.10022,1.3991150288525302e-4,8.055000713048244e-6,1227871.6666666667,208755.15906758647
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,5,Adenosine_13C-5 15N-0,Adenosine,HILICPos,273.12135,4.512515529349493e-6,7.815906166776888e-6,378.6666666666667,655.8699057994148
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,5,Glycerophosphocholine_13C-5 15N-0,Glycerophosphocholine,HILICPos,263.127422,7.543383285115185e-4,1.8120032297503199e-4,141847.66666666666,62406.03798778876
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,5,Glycine betaine_13C-5 15N-0,Glycine betaine,HILICPos,123.103574,0.006662547765593992,7.448062199954534e-5,58355613.333333336,8201165.499151285
Smp,GBTFate1MT36,Fate1,36,pos,200605,0,5,L-Proline_13C-5 15N-0,L-Proline,HILICPos,121.087924,6.677946060658555e-4,4.2957445525661464e-4,33517.666666666664,23907.133774949547
Smp,GBTFate1MT36,Fate1,36,pos,200605,1,0,Adenine_13C-0 15N-1,Adenine,HILICPos,137.059356,0.013710546732495922,7.188905459453562e-4,1310308.3333333333,487748.5873832269
Smp,GBTFate1MT36,Fate1,36,pos,200605,1,0,Adenosine_13C-0 15N-1,Adenosine,HILICPos,269.101616,0.012135713448999844,0.0021839094622973323,1156754,245060.21550019088
Smp,GBTFate1MT36,Fate1,36,pos,200605,1,0,beta-Alanine_13C-0 15N-1,beta-Alanine,HILICPos,91.05254,0,0,0,0
Smp,GBTFate1MT36,Fate1,36,pos,200605,1,0,beta-Alaninebetaine_13C-0 15N-1,beta-Alaninebetaine,HILICPos,133.098836,0.0021210432126199017,1.772086035357283e-4,569084,223313.09472352936
Smp,GBTFate1MT36,Fate1,36,pos,200605,1,0,Choline_13C-0 15N-1,Choline,HILICPos,105.104575,0.0013515534182687878,2.86389376771244e-5,298573.3333333333,92599.01784756323
Smp,GBTFate1MT36,Fate1,36,pos,200605,1,0,Creatine_13C-0 15N-1,Creatine,HILICPos,133.074338,0.0023864595179136053,8.677872706450735e-4,21568,7760.767938806056
Smp,GBTFate1MT36,Fate1,36,pos,200605,1,0,Cytosine_13C-0 15N-1,Cytosine,HILICPos,113.048123,0.006459341586037128,6.74068141865e-4,491560,81521.0290722584
Smp,GBTFate1MT36,Fate1,36,pos,200605,1,0,Deoxyadenosine_13C-0 15N-1,Deoxyadenosine,HILICPos,253.106701,0.010706167237153522,1.236084628516476e-4,199936.66666666666,48109.301806753894
