type,SampID,Experiment,Timepoint,ionization,runDate,N.lab,C.lab,Precursor Ion Name,Protein Name,Fraction1,iso.mz,MID.mean,MID.sd,Area.filled.w.background.mean,Area.filled.w.background.sd
Smp,GBTFate2MT5,Fate2,5,IS,200605,0,0,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","(R)-2,3-Dihydroxypropane-1-sulfonate",HILICNeg,155.001422,1,0,61101785.333333336,30008334.52643191
Smp,GBTFate2MT5,Fate2,5,IS,200605,0,0,Isethionic acid_13C-0,Isethionic acid,HILICNeg,124.990857,0.9962376341097037,0.0033314777743761034,133606325,61482046.01202039
Smp,GBTFate2MT5,Fate2,5,IS,200605,0,0,Trehalose_13C-0,Trehalose,HILICNeg,341.10839,1,0,415855,261678.5732936497
Smp,GBTFate2MT5,Fate2,5,IS,200605,0,1,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1","(R)-2,3-Dihydroxypropane-1-sulfonate",HILICNeg,156.004776,0,0,0,0
Smp,GBTFate2MT5,Fate2,5,IS,200605,0,1,Isethionic acid_13C-1,Isethionic acid,HILICNeg,125.994211,0.0037623658902963797,0.0033314777743761125,382114.3333333333,364809.07973395253
Smp,GBTFate2MT5,Fate2,5,IS,200605,0,1,Sucrose_13C-1,Sucrose,HILICNeg,342.111744,NaN,NA,0,0
Smp,GBTFate2MT5,Fate2,5,neg,200605,0,0,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","(R)-2,3-Dihydroxypropane-1-sulfonate",HILICNeg,155.001422,0.9942118165979441,0.0055906838543573825,38731720.666666664,19883692.3480879
Smp,GBTFate2MT5,Fate2,5,neg,200605,0,0,Isethionic acid_13C-0,Isethionic acid,HILICNeg,124.990857,0.9911920984595481,8.188927194385658e-4,106450658.33333333,60563115.305045046
Smp,GBTFate2MT5,Fate2,5,neg,200605,0,0,Trehalose_13C-0,Trehalose,HILICNeg,341.10839,1,0,253704,94693.82903336415
Smp,GBTFate2MT5,Fate2,5,neg,200605,0,1,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1","(R)-2,3-Dihydroxypropane-1-sulfonate",HILICNeg,156.004776,0.005788183402055839,0.005590683854357362,169095.33333333334,183698.9016443303
Smp,GBTFate2MT5,Fate2,5,neg,200605,0,1,Isethionic acid_13C-1,Isethionic acid,HILICNeg,125.994211,0.008807901540451853,8.188927194385787e-4,978663,627577.9387637841
Smp,GBTFate2MT5,Fate2,5,neg,200605,0,1,Sucrose_13C-1,Sucrose,HILICNeg,342.111744,NaN,NA,0,0
Smp,GBTFate2MTlong,Fate2,96,IS,200605,0,0,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","(R)-2,3-Dihydroxypropane-1-sulfonate",HILICNeg,155.001422,1,0,56528348,10808412.000202805
Smp,GBTFate2MTlong,Fate2,96,IS,200605,0,0,Isethionic acid_13C-0,Isethionic acid,HILICNeg,124.990857,0.989380516605348,0.008258054141048656,208585047.66666666,31988151.213777225
Smp,GBTFate2MTlong,Fate2,96,IS,200605,0,0,Trehalose_13C-0,Trehalose,HILICNeg,341.10839,1,0,1383580.6666666667,601511.5235025289
Smp,GBTFate2MTlong,Fate2,96,IS,200605,0,1,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1","(R)-2,3-Dihydroxypropane-1-sulfonate",HILICNeg,156.004776,0,0,0,0
Smp,GBTFate2MTlong,Fate2,96,IS,200605,0,1,Isethionic acid_13C-1,Isethionic acid,HILICNeg,125.994211,0.010619483394652065,0.008258054141048613,2088185.3333333333,1317090.9575516542
Smp,GBTFate2MTlong,Fate2,96,IS,200605,0,1,Sucrose_13C-1,Sucrose,HILICNeg,342.111744,NaN,NA,271467.6666666667,333230.85435525526
Smp,GBTFate2MTlong,Fate2,96,neg,200605,0,0,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","(R)-2,3-Dihydroxypropane-1-sulfonate",HILICNeg,155.001422,0.9972402149546226,0.0047800879165625035,34770454.666666664,5231486.960207521
Smp,GBTFate2MTlong,Fate2,96,neg,200605,0,0,Isethionic acid_13C-0,Isethionic acid,HILICNeg,124.990857,0.9876656971722906,5.396429136648657e-4,177593709,27752738.4534465
Smp,GBTFate2MTlong,Fate2,96,neg,200605,0,0,Trehalose_13C-0,Trehalose,HILICNeg,341.10839,1,0,816542.6666666666,325370.53382618
Smp,GBTFate2MTlong,Fate2,96,neg,200605,0,1,"(R)-2,3-Dihydroxypropane-1-sulfonate_13C-1","(R)-2,3-Dihydroxypropane-1-sulfonate",HILICNeg,156.004776,0.0027597850453774547,0.004780087916562531,80859,140051.89624921186
Smp,GBTFate2MTlong,Fate2,96,neg,200605,0,1,Isethionic acid_13C-1,Isethionic acid,HILICNeg,125.994211,0.012334302827709434,5.396429136648605e-4,2211610,305278.6001360069
Smp,GBTFate2MTlong,Fate2,96,neg,200605,0,1,Sucrose_13C-1,Sucrose,HILICNeg,342.111744,NaN,NA,0,0
