"","MassFeature","Orig_RSD","del_RSD","percentChange","FinalBMIS","FinalRSD","Run.Cmpd","MIS","Adjusted_Area","SampID","type","runDate","replicate","OriginalArea"
"34","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate1MT8-IS_B (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",96624267.3305726,"GBTFate1MT8-IS","Smp","200605","B",81729464
"35","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate1MT8-IS_C (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",93125020.3143262,"GBTFate1MT8-IS","Smp","200605","C",83043552
"36","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate1MTlong-IS_A (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",176078367.287739,"GBTFate1MTlong-IS","Smp","200605","A",158388496
"37","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate1MTlong-IS_B (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",168732354.380648,"GBTFate1MTlong-IS","Smp","200605","B",131176224
"38","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate1MTlong-IS_C (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",318877141.488936,"GBTFate1MTlong-IS","Smp","200605","C",262588736
"39","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT0-IS_A (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",46986972.2815971,"GBTFate2MT0-IS","Smp","200605","A",51001960
"40","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT0-IS_B (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",56057688.5394595,"GBTFate2MT0-IS","Smp","200605","B",48030852
"41","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT0-IS_C (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",32283705.3995018,"GBTFate2MT0-IS","Smp","200605","C",38215224
"42","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT12-IS_A (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",57469617.6287319,"GBTFate2MT12-IS","Smp","200605","A",70808128
"43","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT12-IS_B (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",59773089.6026882,"GBTFate2MT12-IS","Smp","200605","B",79546784
"44","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT12-IS_C (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",76076420.354879,"GBTFate2MT12-IS","Smp","200605","C",71819856
"45","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT24-IS_A (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",78296458.1667046,"GBTFate2MT24-IS","Smp","200605","A",70291392
"46","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT24-IS_B (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",68284578.4594741,"GBTFate2MT24-IS","Smp","200605","B",85973544
"47","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT24-IS_C (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",61603495.0788679,"GBTFate2MT24-IS","Smp","200605","C",88061320
"48","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT48-IS_A (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",71737803.6052415,"GBTFate2MT48-IS","Smp","200605","A",106362968
"49","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT48-IS_B (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",87124688.5377891,"GBTFate2MT48-IS","Smp","200605","B",112180008
"50","(R)-2,3-Dihydroxypropane-1-sulfonate_13C-0",0.292993280706796,0.180720932840581,0.616809137754365,"Isethionic Acid, 13C2 - IS.Norm.Area",0.112272347866214,"200605_Smp_GBTFate2MT48-IS_C (R)-2,3-Dihydroxypropane-1-sulfonate_13C-0","Isethionic Acid, 13C2 - IS.Norm.Area",80619631.8238231,"GBTFate2MT48-IS","Smp","200605","C",75018224
